resort,lat,lon,altitude,north_south,east_west,1985-01,1985-02,1985-03,1985-12,2015-01,2015-02,2015-03,2015-12
holiday-mountain-ny,41.627768,-74.612934,293.0282288,south,east,16.100000381469727,16.09977415047398,7.799803181486834,13.466149186512775,16.100000381469727,16.100000381469727,16.08923658652148,16.06121283908572
big-creek-ski-area,41.646536,-81.183224,211.3755188,south,midwest,16.09999853280575,16.09914836716384,0.4067212400309021,2.3977897725479704,16.09999853280575,16.10000038146973,15.189626277528706,11.064803672631728
rocking-horse-ranch,41.691208,-74.016472,52.84788132,south,east,16.09999897382716,16.089929040397315,0.31847349644839085,2.8220330345172644,16.099998474121094,16.100000381469727,15.128335621596964,15.310591970849181
elk-mountain,41.7226665,-75.55303593,410.1414795,south,east,16.100000381469727,16.099901052508535,11.233151310446686,14.138449013678107,16.100000381469727,16.100000381469727,16.09086585189505,16.078710335073115
villa-roma,41.76115184,-74.97347925,477.0126648,south,east,16.100000381469723,16.09988348402018,7.183678397878404,13.136831952253102,16.100000381469723,16.100000381469723,16.0911170459201,16.068786672470438
denton-hill-state-park,41.77496,-77.828898,592.5042114,south,east,16.100000381469727,16.099984935421784,15.00325319329497,15.647352932686825,16.100000381469727,16.100000381469727,16.097689378717465,16.090285515108416
four-lakes,41.78158095,-88.08363724,216.4600067,south,midwest,16.100000381469727,16.099990724489682,0.04099971966028122,14.615411092442498,16.100000381469727,16.100000381469727,3.7257481163214243,15.75232353372416
mohawk-mountain,41.836905,-73.315214,197.0516357,south,east,16.100000381469727,16.099195837721172,4.656491327597464,10.04709448723453,16.100000381469727,16.100000381469727,16.066805142348542,15.776162808655318
mount-pleasant,41.852032,-80.071592,362.1378479,south,east,16.100000381469727,16.099938728467635,4.416960913980939,11.452224712109746,16.100000381469727,16.100000381469727,16.02628793386763,14.944027173182599
sundown,41.88475231,-72.94587299,272.8355408,south,east,16.10000038146973,16.09793359981333,1.8971499698437455,8.183701109615214,16.099998367138667,16.10000038146973,16.001248638435086,15.535336709486357
cherry-peak,41.926055,-111.757151,1736.956909,south,rockies,16.096770023716832,16.0965738247779,10.315549047716045,16.093411361965682,12.490614836152915,3.385512426806189,0.0025101158079139023,14.189224364042902
swiss-valley,41.95278526,-85.82630889,276.8579102,south,midwest,16.100000381469727,16.099909896664943,0.368423401401297,13.930412878777396,16.100000381469727,16.100000381469727,10.445974691286855,15.32238795453515
beaver-mountain,41.968527,-111.541757,1818.863892,south,rockies,16.099988106605483,16.100000381469727,16.09538559193151,16.099998132170928,16.07734168314701,16.05395217728947,3.802697864509448,16.099712174302397
villa-olivia-bartlett,42.014228,-88.223057,219.5921783,north,midwest,16.100000381469727,16.099995919837056,0.11079461973249793,15.741114909552412,16.100000381469727,16.100000381469727,5.803027641339671,15.934687907138365
seven-oaks,42.03042,-93.953663,328.8192444,north,midwest,16.10000038146973,16.099998800920694,0.018015497765657536,16.066960908479437,16.099993078874796,16.10000038146973,0.3547870453633844,16.07579787596833
peekn-peak,42.0637867,-79.73652917,391.9365845,north,east,16.100000381469727,16.099943193504068,8.459010969298024,13.023699857033272,16.100000381469727,16.100000381469727,16.077514354987823,15.743688173929534
mt-ashland,42.081313,-122.704933,1374.637451,north,west,3.7542776456684024,12.997007770240202,14.340734441718674,15.974781969353268,0.001538877337267829,0.014656519318502356,0.002091239842622962,6.895387621162025
pine-creek,42.103224,-110.82841,1975.46167,north,rockies,16.099992556357403,16.099998686572718,16.025685542509063,16.09999338943008,16.063859457889947,15.900153045846466,0.858746317301226,16.0984873384261
polar-peak,42.125137,-73.693007,165.9174805,north,east,16.100000381469727,16.097922452118137,2.020616978420031,7.521494533976412,16.100000381469727,16.100000381469727,15.948377992019493,15.835095266657124
belleayre-mountain,42.140589,-74.501476,292.0869141,north,east,16.100000381469727,16.099985801937407,15.855827004970337,15.940918312398226,16.100000381469727,16.100000381469727,16.09945408357225,16.096565736471543
plumtree-fawnridge-lake-carroll,42.16875016,-89.88981076,233.7839966,north,midwest,16.100000381469727,16.099998474121094,0.07589372617287887,15.99331697858636,16.100000381469727,16.100000381469727,2.6831655489359694,16.05019894804424
catamount,42.168912,-73.477389,239.1472015,north,east,16.100000381469727,16.09917312760395,6.18089065186601,11.096831670316746,16.100000381469727,16.100000381469727,16.06939251504819,15.858862845695766
butternut,42.182745,-73.319493,289.6149902,north,east,16.100000381469727,16.099330336927054,7.825472512137673,11.938297835169541,16.100000381469727,16.100000381469727,16.08112233180043,15.86573190469878
magic-mountain-resort,42.18714258,-114.2859563,1626.683472,north,rockies,16.099815280723114,16.09997584189049,16.036078343649255,16.099946599534825,15.371995833343153,9.118520852744718,0.037279916944914296,16.07070317741397
blandford,42.194395,-72.911985,371.4457092,north,east,16.100000381469727,16.098662159716316,7.999861711760229,14.073279635044585,16.100000381469727,16.100000381469727,16.071122797248435,15.992435114630233
otis-ridge,42.196152,-73.098212,359.6903381,north,east,16.100000381469727,16.099882532037814,14.288242806808421,15.384581840017507,16.100000381469727,16.100000381469727,16.096926839036936,16.072926469743223
hunter-mountain,42.204298,-74.211836,173.2521362,north,east,16.100000381469727,16.09994900078605,15.67826022963419,15.60526711945269,16.100000381469727,16.100000381469727,16.099076151615034,16.089813583229187
blue-hills,42.21471954,-71.11901998,49.35946655,north,east,16.10000038146973,16.086504265487786,0.29241060642374855,1.6559439485167418,16.099979790143244,16.10000038146973,16.002920113708427,4.80771155485393
warner-canyon-lakeview,42.23692752,-120.2958025,1543.413818,north,west,15.057094167278105,16.06812983510825,15.668978593941715,16.097219560467348,0.24677441091882132,0.1016894902687543,0.004390800155558421,13.177670512810339
holiday-valley,42.261518,-78.668675,461.7374573,north,east,16.100000381469727,16.099990312841445,14.535126097890014,15.259494968888287,16.100000381469727,16.100000381469727,16.09734891144004,16.067581606630398
cockaigne,42.265348,-79.163439,398.0641174,north,east,16.100000381469727,16.099949215211048,12.234584128420035,13.673545014139131,16.100000381469727,16.100000381469727,16.089223417449116,15.990649635822054
holimont,42.272943,-78.688309,454.8517151,north,east,16.100000381469727,16.099984535707325,14.145178555872956,14.984374277584891,16.100000381469727,16.100000381469727,16.096710820240176,16.068376575361704
plattekill,42.290143,-74.653978,326.9545288,north,east,16.100000381469727,16.099982656060927,15.917048336277508,15.91744424427899,16.100000381469727,16.100000381469727,16.099582702180754,16.095798667044264
windham-mountain,42.297955,-74.257908,193.3520508,north,east,16.100000381469727,16.099976014333258,15.610677734070215,15.593019971003896,16.100000381469727,16.100000381469727,16.099157163961873,16.089645055777446
ward-hill-shrewsbury,42.301165,-71.682852,157.2843933,north,east,16.100000381469727,16.09363056768251,1.227474586404781,9.729782030386838,16.09999656677246,16.100000381469727,15.982763305614286,15.251369125640327
pomerelle,42.317658,-113.608273,1456.266968,north,rockies,16.09920605942889,16.099913958743272,15.91102182691386,16.09924213054943,12.8020159583463,11.49465588848514,0.38065594433320377,15.970709289479746
chestnut-mountain,42.31960517,-90.40170782,254.6291046,north,midwest,16.100000381469727,16.099998474121094,0.06196650096314334,16.050949983641143,16.100000381469727,16.100000381469727,2.2661025555575396,16.063317494343316
timber-ridge,42.39182449,-85.78130835,244.6054535,north,midwest,16.100000381469727,16.0999343114488,0.9154358962690845,14.996889638710845,16.100000381469727,16.100000381469727,12.662963419589653,15.212490925723515
bousquet,42.418908,-73.277592,373.1686707,north,east,16.100000381469727,16.099855794436927,12.799589733580898,14.400448957515778,16.100000381469727,16.100000381469727,16.09721772965635,16.036474918543174
bittersweet,42.46684,-85.758969,238.9040222,north,midwest,16.100000381469727,16.099950201336945,1.208494790798699,15.09730262512087,16.100000381469727,16.100000381469727,13.104523227014539,15.174605167322675
swain,42.476054,-77.856133,455.9815063,north,east,16.100000381469727,16.099980666602615,13.777249810591979,14.828155037192698,16.100000381469727,16.100000381469727,16.092159739645794,16.05384792242589
wilmot-mountain,42.498745,-88.188647,226.7613983,north,midwest,16.100000381469727,16.099998474121094,0.4988801396125282,15.996823834413956,16.100000381469727,16.100000381469727,10.257084849920973,15.984527505149627
wachusett-mountain,42.502031,-71.88679,230.8289032,north,east,16.10000038146973,16.09729248339704,8.170567019033454,14.43226034055125,16.09999866960193,16.10000038146973,16.070502015070566,15.93911049327764
greek-peak,42.507708,-76.145455,281.4632568,north,east,16.100000381469727,16.099964425086604,14.703781745515279,15.518361542939493,16.100000381469727,16.100000381469727,16.097716593618593,16.08108679825249
sundown-mountain-resort,42.51537836,-90.82115809,278.4266052,north,midwest,16.100000381469723,16.099998474121094,0.1097516804125213,16.084849146829765,16.100000381469723,16.100000381469723,2.0473852569249202,16.084284346192835
mt-brighton,42.541202,-83.810426,237.8682861,north,midwest,16.100000381469727,16.099992257297156,2.942628030870315,15.469785530009323,16.100000381469727,16.100000381469727,15.322525824154551,15.832657180617554
nashoba-valley,42.541845,-71.445039,134.6596985,north,east,16.10000038146973,16.095290096589707,1.5953470366261349,12.33003953708865,16.099998474121094,16.10000038146973,16.021674539270403,15.555401167088146
jiminy-peak,42.554926,-73.29081,409.3187561,north,east,16.100000381469727,16.099885620429735,15.153864527624581,15.643479488900736,16.100000381469727,16.100000381469727,16.098482836135567,16.066602920258696
kissing-bridge,42.599492,-78.653726,344.7320557,north,east,16.100000381469727,16.099966125217506,12.833325948681999,13.47684932166019,16.100000381469727,16.100000381469727,16.089826261487765,15.917782232891907
grand-geneva,42.611291,-88.385897,234.3180542,north,midwest,16.100000381469727,16.099998474121097,0.7764274488782597,16.056636515880335,16.100000381469727,16.100000381469727,11.274917574341664,16.043423319309035
berkshire-east,42.621273,-72.876504,506.7426453,north,east,16.100000381469727,16.099668111032432,13.01893112302051,15.601010934464993,16.100000381469727,16.100000381469727,16.09351778535877,16.077005295323747
mount-greylock-south-williamstown,42.634058,-73.21487,461.7456665,north,east,16.100000381469727,16.099917849406854,15.406215714365896,15.758369491726787,16.100000381469727,16.100000381469727,16.098739346485996,16.07538237147373
hunt-hollow-ski-club,42.645466,-77.478225,344.6202698,north,east,16.100000381469727,16.099957377708172,14.23989413220246,14.827902537963137,16.100000381469727,16.100000381469727,16.092090245379648,16.066654745609902
alpine-valley-white-lake,42.653043,-83.523445,232.6303711,north,midwest,16.100000381469727,16.099992590387387,4.735323283246945,15.668030498655085,16.100000381469727,16.100000381469727,15.626591023089095,15.914276609458156
buffalo,42.68182309,-78.69140137,311.419281,north,east,16.100000381469727,16.099905099785804,9.88797168760964,10.578412695180837,16.100000381469727,16.100000381469727,16.074884068910823,15.65655036313536
alpine-valley-resort-elkhorn,42.735006,-88.428352,237.8242645,north,midwest,16.100000381469727,16.099998474121094,0.9589952078275363,16.064681088667843,16.100000381469727,16.100000381469727,11.242239451065966,16.06289278257625
labrador-mountain,42.740758,-76.030168,233.4072266,north,east,16.100000381469723,16.099988040396877,15.703190602620369,15.951997089267266,16.100000381469723,16.100000381469723,16.09936793445583,16.08885282763544
bradford,42.744172,-71.056286,47.06584167,north,east,16.100000381469727,16.09590119021019,1.8369748558361232,11.233483315499475,16.09999656677246,16.100000381469727,16.05608807138863,14.262171779468336
bristol-mountain,42.744885,-77.405104,297.6080322,north,east,16.100000381469727,16.09977056384713,10.870096269429016,11.023359276192721,16.100000381469727,16.100000381469727,16.063532032779545,15.965096419899657
pine-knob,42.745259,-83.369223,234.3567963,north,midwest,16.100000381469723,16.09999457503729,6.978857939653741,15.821376035324734,16.100000381469723,16.100000381469723,15.839895993624832,15.96898454773409
hogadon-ski-area,42.749556,-106.343786,1813.878418,north,rockies,16.099999937099604,16.099998737240686,15.880677770329383,16.09994351443554,16.08346429960173,16.09397232148657,1.0713164968597393,16.099266238055087
song-mountain,42.77338,-76.157999,229.611145,north,east,16.100000381469727,16.099977461900007,15.18970518603421,15.744534337325929,16.100000381469727,16.100000381469727,16.098549709803706,16.07408694581023
pebble-creek,42.778872,-112.158907,1658.348633,north,rockies,16.09950816946114,16.099876827165367,11.668206247030856,16.0995816578158,15.520535443966399,6.728725438912574,0.052440205946392066,15.592653418326787
maple-ski-ridge,42.81669055,-74.02967911,196.3108521,north,east,16.10000038146973,16.09918493518341,5.657233297287489,13.79910407226248,16.10000038146973,16.10000038146973,16.041915592155814,15.946294630146326
toggenburg-ski-center,42.825648,-75.960042,219.4165649,north,east,16.100000381469727,16.099966652964792,15.218861220905183,15.66886945564006,16.100000381469727,16.100000381469727,16.09851206096983,16.074451870788174
mt-holly,42.83072267,-83.56489359,237.16922,north,midwest,16.100000381469727,16.09999418160513,5.588945702093126,15.78281041180815,16.100000381469727,16.100000381469727,15.704166930964734,15.938015229023149
living-memorial-park-brattleboro,42.84789,-72.585845,496.8717041,north,east,16.100000381469727,16.09946087647273,9.957686492939164,15.785631473158816,16.100000381469727,16.100000381469727,16.08780927871586,16.06409894709413
the-rock-snowpark,42.92000775,-88.01603617,228.303009,north,midwest,16.100000381469723,16.09999847412109,1.3161466174664087,16.05834300128565,16.100000381469723,16.100000381469723,13.651054267321188,16.00867096634218
haystack-mountain-the-hermitage-club,42.923423,-72.895763,613.2310181,north,east,16.100000381469727,16.099983211678722,16.064128476617288,16.082176036391715,16.100000381469727,16.100000381469727,16.09982125817156,16.097517700552
mount-snow,42.966814,-72.89485,627.5233765,north,east,16.100000381469727,16.09998454347709,16.073405017000123,16.078723833699627,16.100000381469727,16.100000381469727,16.099863462014845,16.09791094566062
granite-gorge,42.970635,-72.212133,415.4725952,north,east,16.100000381469727,16.099778938420574,14.890003759562868,15.97248104133375,16.100000381469727,16.100000381469727,16.097721127594685,16.075897970401943
cazenovia,42.976909,-75.852665,191.1867828,north,east,16.100000381469727,16.09990703545846,14.17872037255084,15.095017492805813,16.100000381469727,16.100000381469727,16.095843354308766,16.014188313826548
white-pine-pinedale,42.977325,-109.75792,2185.422852,north,rockies,16.099996563209018,16.100000381469727,16.099397513085513,16.100000377906284,16.09113930106047,16.097789086493997,12.27134745114438,16.09988960158503
mcintyre,43.006085,-71.440863,175.3530884,north,east,16.100000381469727,16.09915331086681,6.594714581933468,15.850274719046464,16.100000381469727,16.100000381469727,16.074834667419218,15.961907797542107
crotched-mountain,43.011316,-71.877515,315.7561646,north,east,16.100000381469727,16.099529461545778,13.475828542274522,15.89451840948857,16.100000381469727,16.100000381469727,16.09396837593465,16.081658529574128
the-ridge-le-roy,43.020571,-77.953745,253.4979095,north,east,16.100000381469727,16.099789265801377,7.578870069715381,10.204364873420294,16.100000381469727,16.100000381469727,16.006518762118862,15.298431222957818
willard-mountain-greenwich,43.021237,-73.517474,443.7146912,north,east,16.100000381469727,16.099446035043282,9.626277927834103,14.324362655890745,16.100000381469727,16.100000381469727,16.07156742520176,16.037912253961263
four-seasons,43.03513332,-75.97246397,186.7418976,north,east,16.100000381469727,16.09907871538865,6.3445210463354496,9.601692236112315,16.100000381469727,16.100000381469727,16.062942099582138,15.519222489740082
tyrol-basin-mt-horeb,43.04568351,-89.78254969,323.8820496,north,midwest,16.100000381469727,16.100000381469727,0.8378299436503044,16.09714383564511,16.100000381469727,16.100000381469727,8.541906725304576,16.095418884651473
cannonsburg,43.05341343,-85.50186255,211.9803619,north,midwest,16.100000381469727,16.099994659423828,8.195937028837537,16.005367978094846,16.100000381469727,16.100000381469727,15.686474016175955,15.85703856093037
mulligans-hollow-ski-bowl,43.057605,-86.240105,161.6474457,north,midwest,16.099989958758947,16.099773064811377,4.688445924140713,12.648375874205456,16.099981172739287,16.100000381469727,15.849825317254346,13.998090397179782
pando-park,43.082479,-85.469172,216.7866211,north,midwest,16.100000381469727,16.099994659423828,8.831031199230939,16.016283408224787,16.100000381469727,16.100000381469727,15.708427731715283,15.920811800713679
blackhawk-ski-club-middleton,43.082742,-89.570114,304.4972229,north,midwest,16.100000381469727,16.100000381469727,1.1413996350005582,16.098379453149153,16.100000381469727,16.100000381469727,11.144605689707346,16.09563194718756
royal-mountain,43.084271,-74.503495,231.1495667,north,east,16.100000381469723,16.099976126761575,15.793402412037533,16.032700819207953,16.100000381469723,16.100000381469723,16.099147114696013,16.091463439733904
val-bialas-ski-center-utica,43.084299,-75.250423,198.052002,north,east,16.100000381469727,16.099805830065264,11.240707878231332,14.759214581376568,16.100000381469727,16.100000381469727,16.088026664536947,15.986031098365052
stratton,43.113359,-72.908996,624.5422363,north,east,16.100000381469727,16.09995722616832,16.04822596203006,16.04544618427895,16.100000381469727,16.100000381469727,16.099691953156608,16.096669729463887
ausblick-sussex,43.133836,-88.264724,238.7424927,north,midwest,16.100000381469727,16.100000381469727,2.9893424807346216,16.09454230357923,16.100000381469727,16.100000381469727,14.408350772351627,16.085370828177545
brantling,43.149149,-77.065583,150.5948029,north,east,16.10000038146973,16.099647399710168,7.396438505048545,9.750578131733759,16.10000038146973,16.10000038146973,16.06502954281636,14.477528825605651
pats-peak,43.163171,-71.796016,293.5978088,north,east,16.100000381469727,16.099142482845565,11.557637547162518,15.931325580263982,16.100000381469727,16.100000381469727,16.08239875629397,16.064976084286222
mt-bailey,43.17716428,-122.137158,1474.36438,north,west,0.9381586995448526,15.47066299332204,15.627810313151343,16.051684315272993,0.004075519392001429,0.040941353561841275,0.0058468206730658175,8.654714716075626
magic-mountain,43.202075,-72.771769,571.6073608,north,east,16.10000038146973,16.099868653853125,15.813961034931548,16.035081342922297,16.10000038146973,16.10000038146973,16.098834198449804,16.089873592059284
bromley-mountain,43.21308389,-72.9356396,615.5667114,north,east,16.10000038146973,16.09997796821318,16.039724155384654,16.078240962362166,16.10000038146973,16.10000038146973,16.099758852728222,16.097578890606478
powderhouse-hill-south-berwick,43.237044,-70.80223,30.6509552,north,east,16.100000381469727,16.098400158690254,9.661783799395232,15.793561069644976,16.100000381469727,16.100000381469727,16.090406007595202,15.814003337766943
heiliger-huegel-hubertus,43.252327,-88.31075,240.7485809,north,midwest,16.100000381469727,16.100000381469727,4.465640624645337,16.097406148217086,16.100000381469727,16.100000381469727,14.912291290576587,16.091096454631348
west-mountain,43.286523,-73.726314,416.4883728,north,east,16.100000381469727,16.099725662583186,13.067070687200184,15.925161189288337,16.100000381469727,16.100000381469727,16.09086907562461,16.052446608837318
woods-valley,43.30176915,-75.38353483,245.513504,north,east,16.100000381469727,16.09995868643361,15.555090089642293,15.894710295196296,16.100000381469727,16.100000381469727,16.09886229783767,16.05741637529526
mt-sunapee,43.330009,-72.080424,376.9044189,north,east,16.100000381469727,16.099897449655014,15.832386360505371,16.066807722967766,16.100000381469727,16.100000381469727,16.099126949683228,16.095790558544582
little-switzerland,43.338279,-88.27902,240.89534,north,midwest,16.100000381469727,16.100000381469727,4.990629344775007,16.097774760638828,16.100000381469727,16.100000381469727,14.97418079230263,16.09180976271955
fox-hill,43.374678,-88.252262,240.8696136,north,midwest,16.100000381469727,16.100000381469727,5.49278932649605,16.097699524304957,16.100000381469727,16.100000381469727,14.889150043129758,16.091222086565196
okemo,43.402358,-72.717696,530.6964722,north,east,16.100000381469727,16.099967310782368,16.01075930529991,16.082074348627714,16.100000381469727,16.100000381469727,16.09950103185344,16.0979623260568
devils-head,43.419135,-89.626604,290.3431702,north,midwest,16.100000381469727,16.100000085683796,1.799351838784114,16.098906796539694,16.100000381469727,16.100000381469727,11.761961863581705,16.09571923804665
veterans-memorial-franklin,43.444855,-71.690924,272.2438049,north,east,16.100000381469727,16.099726219040804,14.206954211791777,16.064067969514866,16.100000381469727,16.100000381469727,16.094120043435712,16.07326671218557
ascutney-mountain,43.464308,-72.465321,464.3943176,north,east,16.100000381469727,16.099924562266956,15.649571383038904,16.08281182060297,16.100000381469727,16.100000381469727,16.09868223361038,16.095456477036915
snow-king-mountain-jackson,43.47259049,-110.7607455,2040.400513,north,rockies,16.100000381469727,16.099998354922576,16.052291871132084,16.09999682072987,16.093058649765773,15.534716469661989,0.2083031174835749,16.097569857073882
hickory,43.475747,-73.816339,446.2809448,north,east,16.100000381469727,16.099941919446145,15.396224463034748,16.053860346210328,16.100000381469727,16.100000381469727,16.098464093227303,16.092209299327276
ragged-mountain,43.484491,-71.84254,314.551239,north,east,16.100000381469727,16.099916361910015,15.766101988681841,16.08558834977496,16.100000381469727,16.100000381469727,16.09890855068839,16.09505961847388
soldier-mountain,43.484664,-114.829039,1825.451782,north,rockies,16.092929098785053,16.099843192125302,15.97117724450441,16.099902445712353,10.809603392574962,4.496228085785468,0.06079396610097179,16.064276895936274
sunburst,43.493317,-88.222792,241.8703766,north,midwest,16.100000381469727,16.100000381469727,6.017680647159055,16.098287532288726,16.100000381469727,16.100000381469727,14.945786703529608,16.092126510736218
rotarun,43.497159,-114.365479,1757.111206,north,rockies,16.0984685754074,16.099884220370413,15.16618200981106,16.0998988249684,14.549961848773293,1.2302028978463913,0.002920277317223831,16.00673122619913
cascade-mountain,43.503414,-89.51834,278.963623,north,midwest,16.100000381469727,16.100000381469727,1.3016552314614243,16.098721313998563,16.100000381469727,16.100000381469727,9.647442594998864,16.096117461695517
blizzard-mountain,43.50799538,-113.5596635,1848.158325,north,rockies,16.099396270549676,16.099796978731955,13.88972816065537,16.099952200531423,15.81551913801725,1.46470438410303,0.0012848284132913747,16.029134006460986
oak-mountain,43.514407,-74.360834,415.0556946,north,east,16.100000381469727,16.099998474121094,16.092768990070937,16.097534438323713,16.100000381469727,16.100000381469727,16.099972078025722,16.099526772785772
gunstock,43.540585,-71.366086,190.3946381,north,east,16.100000381469727,16.09920869168083,14.644873716103072,15.996237193121226,16.100000381469727,16.100000381469727,16.09500082980496,16.064560335995075
great-bear-ski-valley,43.577802,-96.665145,456.2147217,north,midwest,16.100000381469727,16.100000381469727,0.1887120980021982,16.099999999457168,16.099999999457168,16.100000381469727,0.8563586423644851,16.09992858853979
jackson-hole,43.588652,-110.828308,2033.900269,north,rockies,16.099997137806465,16.099998906566796,16.058063312838346,16.09999782534571,16.08340456757191,15.638059092343617,1.7787474270494108,16.097144362338174
willamette-pass-crescent,43.600684,-122.035419,1486.814697,north,west,12.085153997496064,16.046497980782913,15.931912635735756,16.097598623614537,0.05345051530436562,0.3648544009271971,0.011662280360291113,14.0578729081474
whaleback,43.601569,-72.181096,394.6594849,north,east,16.100000381469727,16.09991564298929,15.862685948562596,16.080843361185284,16.100000381469727,16.100000381469727,16.09916691468939,16.097091062262887
christmas-mountain,43.608789,-89.859785,293.1450195,north,midwest,16.100000381469727,16.100000381469727,2.711067294603446,16.09983955491539,16.100000381469727,16.100000381469727,13.53677586221856,16.098767036311965
abenaki,43.609331,-71.229985,160.6346436,north,east,16.100000381469723,16.09821424016406,13.441396882675358,15.92738145994455,16.099999000813867,16.100000381469723,16.087496304425265,16.019303216381946
killington,43.617802,-72.803472,520.340332,north,east,16.100000381469727,16.099996199806387,16.096658196258502,16.09705349036831,16.100000381469727,16.100000381469727,16.099973878117048,16.099634467792278
storrs-hill-lebanon,43.634795,-72.251497,407.7286682,north,east,16.10000038146973,16.099925937874033,15.628234580639889,16.08765334314722,16.10000038146973,16.10000038146973,16.098859865174727,16.09783450601315
snow-ridge,43.64071345,-75.42136198,312.082489,north,east,16.100000381469727,16.099990081036076,16.001037479368684,16.074442455762657,16.100000381469727,16.100000381469727,16.099579572735102,16.094191602295634
kelly-canyon,43.6457709,-111.6302937,1744.591431,north,rockies,16.099961180153105,16.099987598626992,13.741034630996134,16.09996613047641,16.018467026031033,8.44832311868682,0.008173696024100171,15.996355548580592
quechee-lakes-ski-area,43.657244,-72.443146,444.2240601,north,east,16.100000381469727,16.099954419480454,15.836880328431864,16.09276284032488,16.100000381469727,16.100000381469727,16.099228526529807,16.097397263801735
dynamite-hill-chestertown,43.659391,-73.795588,501.0388489,north,east,16.100000381469727,16.099991728188122,15.899273044176827,16.08927407659629,16.100000381469727,16.100000381469727,16.099694335859144,16.097846664223987
pico-mountain,43.660762,-72.843712,521.963562,north,east,16.100000381469727,16.099994212587607,16.093791172108368,16.09439202691958,16.100000381469727,16.100000381469727,16.09996098784776,16.099096862298044
saskadena-six,43.665303,-72.544619,463.2731628,north,east,16.100000381469727,16.09996015576718,15.905904837089803,16.091763850147977,16.100000381469727,16.100000381469727,16.099351470573698,16.097536146185476
bald-mountain-sun-valley,43.67035711,-114.3679837,1941.646973,north,rockies,16.099086755415048,16.099987030029297,16.04888532052866,16.099989678756984,15.204850156974352,9.904242922841712,0.06437798869895613,16.0926168198056
gore-mountain,43.67356271,-74.00791936,493.1131897,north,east,16.100000381469727,16.099982132977452,16.034069040092337,16.08108098762034,16.100000381469727,16.100000381469727,16.099625702625033,16.098027770365217
eagle-island-park,43.685743,-116.396197,1253.995239,north,rockies,16.090860653247827,12.536751929645575,0.002603877833527785,16.0999284026612,12.131932522061797,0.00019810216062009017,0.0,0.0769905166770544
dollar-mountain-sun-valley,43.68989527,-114.3458387,1954.218506,north,rockies,16.09938272527043,16.0999878017211,16.030050589407033,16.099991423495418,15.477766491721798,7.561665065083755,0.03909049095270728,16.092607214050524
mccauly-mountain,43.698201,-74.962839,468.5627136,north,east,16.100000381469723,16.100000381469723,16.09715806118997,16.09815051343178,16.100000381469723,16.100000381469723,16.099989445715238,16.09956770865756
mt-la-crosse,43.743342,-91.183211,322.9829407,north,midwest,16.100000381469723,16.100000381469723,0.7091094780298545,16.099868416512898,16.100000381469723,16.100000381469723,8.074560632492812,16.099308669698868
tenney-mountain,43.74661157,-71.76467558,301.362854,north,east,16.100000381469727,16.099924936904035,15.874833355463517,16.089717389885777,16.100000381469727,16.100000381469727,16.098898510957845,16.091074946678493
red-hill-moultonborough,43.749287,-71.416282,217.7135315,north,east,16.100000381469727,16.099409359369577,14.888319303904888,16.05756929391633,16.100000381469727,16.100000381469727,16.096236169406218,16.033836292203155
nutt-hill-plymouth,43.752132,-87.989751,244.4993286,north,midwest,16.100000381469727,16.09999900457463,8.04106592683495,16.097893922628757,16.100000381469727,16.100000381469727,15.057574384582818,16.084974762857023
bogus-basin,43.763764,-116.102378,1455.020996,north,rockies,16.097678799960665,16.099800331638217,15.387384719790981,16.099883383852,12.344676022776081,1.2491201627886153,0.005578229959122537,15.612042619522613
indian-lake,43.775174,-74.266459,524.8392334,north,east,16.100000381469727,16.099998778613283,16.093919028036677,16.097392580409174,16.100000381469727,16.100000381469727,16.099975987920306,16.09973758136687
dartmouth-skiway,43.7887814,-72.09961127,375.196167,north,east,16.100000381469727,16.099964015143275,16.011963760962402,16.092346001012913,16.100000381469727,16.100000381469727,16.09967829183636,16.09746979754209
grand-targhee,43.788829,-110.956936,2011.882446,north,rockies,16.099989051596946,16.100000381469727,16.07080871309345,16.099989914840357,16.07774346542869,15.997879040586223,4.535399088726528,16.096225285218747
campton-mountain,43.867988,-71.609634,269.7069092,north,east,16.100000381469727,16.09979153511973,15.79333558781056,16.071412645478464,16.100000381469727,16.100000381469727,16.098660121526663,16.065836774549275
king-pine-purity-spring-resort,43.868743,-71.088813,151.3557739,north,east,16.10000038146973,16.099262766886902,14.908247013045115,16.070820924843055,16.10000038146973,16.10000038146973,16.095293947019226,16.077408848966652
farrs-hill-randolph,43.931287,-72.664458,454.880127,north,east,16.100000381469727,16.09999238723314,16.033675031905357,16.09817285446545,16.100000381469727,16.100000381469727,16.099684833275624,16.099145911661083
middlebury-college-snow-bowl,43.938735,-72.958628,496.1589355,north,east,16.100000381469727,16.09999706436222,16.09722007493585,16.098478327221795,16.100000381469727,16.100000381469727,16.09998086184128,16.09956157317651
snow-snake,43.95919317,-84.781703,302.3320923,north,midwest,16.100000381469727,16.100000381469727,15.721933176823052,16.09210681102146,16.100000381469727,16.100000381469727,16.07765696883108,16.095241372751108
waterville-valley,43.964573,-71.52885,256.6839905,north,east,16.100000381469727,16.09999651735491,16.09790714215844,16.09936091205666,16.100000381469727,16.100000381469727,16.099988841445597,16.099072500903112
