resort,lat,lon,altitude,north_south,east_west,1985-01,1985-02,1985-03,1985-12,2015-01,2015-02,2015-03,2015-12
alpine-valley-ohio,41.529181,-81.259547,229.3041534,south,midwest,143.44813411550683,240.2610869140911,,130.1111076013324,160.29588261808553,225.39228481513928,296.86994552847756,126.24944415917541
mt-southington,41.582116,-72.925433,170.2888336,south,east,156.15241912371508,220.63355727345322,,,127.71237677492996,206.79896787673022,282.2719569533278,219.85216551620832
sleepy-hollow-sports-park-des-moines,41.588595,-93.533212,320.046051,south,midwest,131.5660124824913,142.22581206708708,,,112.50848536216554,128.7625407650026,159.9687576182269,
woodbury,41.590488,-73.25545,144.7741547,south,east,148.3531796870078,215.83416353790932,,,123.81597174670283,197.67274725867063,270.63100046856573,214.67695406494593
holiday-mountain-ny,41.627768,-74.612934,293.0282288,south,east,151.02845252209724,222.40647696741058,,218.38782233986873,207.3649080308606,209.21704491898439,288.62907979841145,263.6772710960321
big-creek-ski-area,41.646536,-81.183224,211.3755188,south,midwest,144.369226538544,237.11569950959304,163.66809320544073,127.98911679105329,155.57180533342878,215.80378221742927,287.78510396014394,122.55115210783455
rocking-horse-ranch,41.691208,-74.016472,52.84788132,south,east,161.40033162064614,219.9800865145594,,239.0192730580156,137.12004483198865,197.28543207059906,282.2853823031444,174.80583338432606
elk-mountain,41.7226665,-75.55303593,410.1414795,south,east,149.37626742722279,230.8012892420156,,170.9005278748353,262.88837923067416,264.01432314104176,315.6226626642352,243.803009844978
villa-roma,41.76115184,-74.97347925,477.0126648,south,east,147.85790377513075,216.395865975656,,162.75306452998765,175.46239880406438,227.2325794853947,283.26125561831645,210.4086693235171
denton-hill-state-park,41.77496,-77.828898,592.5042114,south,east,136.47060567861553,206.57043646074237,120.23444377254376,144.16146003989124,150.68867345823497,208.74675114482014,281.21766743895637,157.98410642591278
four-lakes,41.78158095,-88.08363724,216.4600067,south,midwest,223.24346584587386,223.86289029339278,,,149.99012730793845,210.40580338627876,270.25532150124,
mohawk-mountain,41.836905,-73.315214,197.0516357,south,east,145.93908255846623,227.42022604518914,,199.4290713785106,133.87711282980524,194.2610286801477,291.14300002817464,188.79129773598694
mount-pleasant,41.852032,-80.071592,362.1378479,south,east,146.02834719507692,250.07654711112642,149.67555663972888,138.5274702833015,177.59542784694904,247.19146039257765,337.31304908159547,128.88339273902227
sundown,41.88475231,-72.94587299,272.8355408,south,east,147.27886377475815,218.38915998284813,,262.1044238040114,130.13177305376894,192.75079565354795,292.6260732045862,213.6839122617108
cherry-peak,41.926055,-111.757151,1736.956909,south,rockies,315.06698684978244,273.02130668811054,227.94371359317282,207.0807440981802,289.59131852344456,201.03864625589335,159.8494628498419,198.871122937866
swiss-valley,41.95278526,-85.82630889,276.8579102,south,midwest,141.0617893960712,231.0042255093065,283.42706942042014,118.02713673406794,161.64702155591854,211.20504719102695,310.6514143118912,180.8853792107157
beaver-mountain,41.968527,-111.541757,1818.863892,south,rockies,360.0235525077486,338.2506916569658,374.33768728168417,269.25752222143853,329.9336626157331,371.6703095819019,328.98576597425716,273.3321963158411
villa-olivia-bartlett,42.014228,-88.223057,219.5921783,north,midwest,245.9257053912066,257.26014468844255,,138.678013885485,151.70489796931975,206.99521197162935,242.48891356154428,
seven-oaks,42.03042,-93.953663,328.8192444,north,midwest,141.52096277253335,160.17623343067424,241.13216811297443,,115.95803792190723,121.85337336291808,161.5515610184297,
peekn-peak,42.0637867,-79.73652917,391.9365845,north,east,149.26698910076453,250.73278641546779,138.92393880935794,148.18455452208275,170.86926906305976,239.48118290857812,328.0822646236148,155.95263995221808
mt-ashland,42.081313,-122.704933,1374.637451,north,west,391.5798364031187,341.3454729286154,327.1038222700006,313.38146295516503,217.69121506421587,214.19751685800583,167.41067036572107,181.93173592861262
pine-creek,42.103224,-110.82841,1975.46167,north,rockies,275.12177484207683,222.6653832070549,141.2131915484948,182.4261949870574,237.06456994313356,156.40403563002394,140.13572818199094,225.16397430335738
polar-peak,42.125137,-73.693007,165.9174805,north,east,147.51984982105085,206.9115506328447,,207.18728419142718,139.589337567032,190.07148877870284,299.0522826162009,188.27879795292063
belleayre-mountain,42.140589,-74.501476,292.0869141,north,east,139.5484457945823,219.7664493622323,229.63654028368674,187.64152570781062,277.4125783935047,242.90129498711428,345.9767915777686,244.21101375440514
plumtree-fawnridge-lake-carroll,42.16875016,-89.88981076,233.7839966,north,midwest,185.84830391555641,224.76231662524162,,110.56743650797932,133.24249467457517,204.19660737126273,272.3463615920168,
catamount,42.168912,-73.477389,239.1472015,north,east,144.31689472126465,214.36092894381727,,222.7332797137102,139.1435975728114,187.2530429495815,290.46380422624685,166.96291908336846
butternut,42.182745,-73.319493,289.6149902,north,east,145.3235766148531,217.72712460022393,189.868639532159,219.93713915492833,139.84729402307445,187.37365242384206,281.50399516174843,168.4476976118444
magic-mountain-resort,42.18714258,-114.2859563,1626.683472,north,rockies,283.3053174254519,299.1137912023825,299.7503222349601,196.95405349267688,327.0731915184946,423.95274336301907,180.65861388469366,236.61680484439546
blandford,42.194395,-72.911985,371.4457092,north,east,145.1586453448029,220.32277500011818,,224.70093771299406,154.16896699382804,195.06124340627437,291.36595203794286,225.462296149731
otis-ridge,42.196152,-73.098212,359.6903381,north,east,145.3961819658943,225.92287208478837,161.5868082569828,203.27648807132545,182.18456091069814,200.478222882445,313.35088607293403,226.7278631289995
hunter-mountain,42.204298,-74.211836,173.2521362,north,east,138.0037224650695,224.47338007525232,154.60753787216473,170.78570574900857,166.33042680702349,190.94207197148194,293.3093996137906,231.80110135308556
blue-hills,42.21471954,-71.11901998,49.35946655,north,east,205.06297540008873,229.55417965279364,,,136.8652646143792,247.81050813788914,359.8480612228723,
warner-canyon-lakeview,42.23692752,-120.2958025,1543.413818,north,west,369.27485209270867,327.582711076921,290.94597309946994,275.2649626818378,255.4903621609207,,144.20992913488794,197.43166421404217
holiday-valley,42.261518,-78.668675,461.7374573,north,east,146.18203724502712,241.4207544868221,154.15258788364196,148.04414822874665,160.62171654807628,224.414857700847,317.21188507474466,140.79905817441906
cockaigne,42.265348,-79.163439,398.0641174,north,east,151.19309515790837,244.10078429769774,117.40202427162214,147.99983427920324,160.47775641826945,225.38921010181724,292.84598310827545,144.32081572684368
holimont,42.272943,-78.688309,454.8517151,north,east,146.83731712608247,235.55266749352646,142.15007321008412,144.8618652933313,156.59828077555454,218.44318730031299,307.1645319690651,137.2871685155652
plattekill,42.290143,-74.653978,326.9545288,north,east,136.59184548080887,210.4440548455933,147.50254439927755,158.68228011524062,223.92890074378408,215.93372560731495,302.1683357114495,226.67660961493237
windham-mountain,42.297955,-74.257908,193.3520508,north,east,134.3807745283884,209.88192368100812,166.89582576219541,175.51378332035853,278.38543687139423,229.63594958576658,341.76878154674665,252.65628462304485
ward-hill-shrewsbury,42.301165,-71.682852,157.2843933,north,east,158.6504093220393,217.44557411235556,,259.5953790346291,125.57393556148672,211.40748518087747,325.5076675447865,212.05647708629098
pomerelle,42.317658,-113.608273,1456.266968,north,rockies,314.1980287783436,306.901997817292,233.59347836820203,227.65796920316347,311.0493256654836,393.0759300154352,263.162415798862,237.30570149837786
chestnut-mountain,42.31960517,-90.40170782,254.6291046,north,midwest,170.8792966024006,204.4643247401185,,,129.80320546401484,208.23691698435675,286.7689497811729,
timber-ridge,42.39182449,-85.78130835,244.6054535,north,midwest,175.45575123099428,240.31074147970713,300.36887875709976,134.47063153244645,182.56023579995497,230.10989408949678,322.9326852513122,177.9339648922973
bousquet,42.418908,-73.277592,373.1686707,north,east,139.68437712362544,215.99122694603568,179.23805980566436,202.34480980043963,157.19784074327148,193.6078225677102,308.2682855523662,193.09900819769248
bittersweet,42.46684,-85.758969,238.9040222,north,midwest,184.2991224855674,240.17777609722071,332.36129654157355,135.33196579361996,180.9508575360897,226.02612953161858,314.2469208485214,171.35387623984437
swain,42.476054,-77.856133,455.9815063,north,east,137.53924858713236,211.91783085200188,153.7207379487756,139.095210623694,147.627044884612,200.40676459679136,292.6507948671562,144.20334134056006
wilmot-mountain,42.498745,-88.188647,226.7613983,north,midwest,199.5732331984326,239.22901234735693,260.7294230258047,119.31685695281818,148.88260167014423,210.88457294811712,298.60756852268287,
wachusett-mountain,42.502031,-71.88679,230.8289032,north,east,149.89602524172136,224.31368046001626,,253.40664974305605,131.79666281105438,205.3761297188041,318.46321079784843,200.26290545365785
greek-peak,42.507708,-76.145455,281.4632568,north,east,139.7910905231117,204.92134015517348,146.08069972799484,157.2005403203508,145.3542548359858,195.25584813092394,283.4904875486258,185.2259986247081
sundown-mountain-resort,42.51537836,-90.82115809,278.4266052,north,midwest,163.64078286456893,198.01560649894185,195.04030639016742,113.13085388711134,123.16338166747744,204.4877019893552,290.78360008711144,
mt-brighton,42.541202,-83.810426,237.8682861,north,midwest,141.90713544219264,225.22607798855566,209.26019118124057,143.49790041730924,160.511438499045,207.19275680690143,271.2788930001097,161.9393450143046
nashoba-valley,42.541845,-71.445039,134.6596985,north,east,156.27924325173962,205.988441339206,,219.2063412551891,122.97873049720043,213.45683930212533,351.85812312585,206.64552305527636
jiminy-peak,42.554926,-73.29081,409.3187561,north,east,139.03260851298205,214.3238155815712,173.85160559532278,179.02059077553932,159.02872585401093,194.9533057715311,305.2849378617962,188.68237186034082
kissing-bridge,42.599492,-78.653726,344.7320557,north,east,152.99227367593176,252.50986322513992,175.9361168716371,143.77374355953626,162.72762692220505,216.89440037038779,314.43716520192146,143.5892562203116
grand-geneva,42.611291,-88.385897,234.3180542,north,midwest,192.11265731491574,231.7710562366624,252.76456963636565,123.0007478264248,145.72704411863018,210.7201131458827,300.3073488600876,
berkshire-east,42.621273,-72.876504,506.7426453,north,east,138.81994827449506,214.76239382176152,236.71520031504585,192.60707845020633,239.57464071131113,217.50640454791431,340.7934231716142,229.7380682099776
mount-greylock-south-williamstown,42.634058,-73.21487,461.7456665,north,east,138.35402314102447,217.93097047038736,177.58602264711334,178.82317164221024,153.38187325764758,192.65076400394713,302.86259634554153,198.91166500513228
hunt-hollow-ski-club,42.645466,-77.478225,344.6202698,north,east,140.60675369331275,203.39607730819102,162.05588508952474,130.5942942481795,143.54598908783595,192.2083229753955,271.6903423047275,151.7085898837015
alpine-valley-white-lake,42.653043,-83.523445,232.6303711,north,midwest,141.41945626536685,231.50834880167542,242.56797893249038,145.1775178628584,164.12995765502873,215.82017508186047,281.2557611590384,
buffalo,42.68182309,-78.69140137,311.419281,north,east,152.41456082568342,249.71244589425712,139.6045019369726,136.82398367711878,164.52141885677605,213.99786306987733,304.466539363901,143.88267449572126
alpine-valley-resort-elkhorn,42.735006,-88.428352,237.8242645,north,midwest,187.03082124490368,226.9366204735336,227.5885094074194,121.36874356844908,144.72722384918336,213.51648571533732,307.86671402950816,130.28653762390587
labrador-mountain,42.740758,-76.030168,233.4072266,north,east,140.54391936306175,223.02439042597237,189.02680635002767,167.3391988353473,212.31109334995463,218.41965202227536,326.816690807326,205.21981993141245
bradford,42.744172,-71.056286,47.06584167,north,east,161.63674211313545,196.30324783567306,217.24239689192865,149.1072984791528,126.00537997516876,222.23423153954946,375.50484361400004,202.28452716235847
bristol-mountain,42.744885,-77.405104,297.6080322,north,east,142.08766184339328,206.78329625291053,152.23128753657767,126.9142396415381,134.2983390247284,186.48225280148048,272.1922795649989,143.7026542928011
pine-knob,42.745259,-83.369223,234.3567963,north,midwest,149.33237172063897,229.99379627257508,256.18805882646814,166.2404147584399,162.32884223717824,214.29224028174494,273.5213733478913,
hogadon-ski-area,42.749556,-106.343786,1813.878418,north,rockies,187.59940157858236,202.47786129231127,175.4905439537913,158.71009766835581,244.46891440387532,134.47999902751323,186.87875299804514,145.62219974390996
song-mountain,42.77338,-76.157999,229.611145,north,east,142.88477945606883,229.2419048586227,164.9329384139341,157.33529840028098,245.99448575875823,228.3767595018433,341.11586330170826,212.6716495059139
pebble-creek,42.778872,-112.158907,1658.348633,north,rockies,304.22105985489844,219.03064575160823,204.57292595190313,208.67113288007857,249.05082057138034,307.62229017134393,405.47901857867583,177.29049886846514
