resort,url,maps_url,lat,lon
vallee-du-parc,https://www.skiresort.info/ski-resort/vallee-du-parc/,"https://www.google.com/maps?q=46.615777,-72.797524",46.615777,-72.797524
misery-mountain,https://www.skiresort.info/ski-resort/misery-mountain/,"https://www.google.com/maps?q=56.226078,-117.302006",56.226078,-117.302006
calabogie-peaks,https://www.skiresort.info/ski-resort/calabogie-peaks/,"https://www.google.com/maps?q=45.273814,-76.78302",45.273814,-76.78302
ochapowace,https://www.skiresort.info/ski-resort/ochapowace/,"https://www.google.com/maps?q=50.525207,-102.492701",50.525207,-102.492701
mont-video,https://www.skiresort.info/ski-resort/mont-video/,"https://www.google.com/maps?q=48.418546,-77.777362",48.418546,-77.777362
mont-kanasuta,https://www.skiresort.info/ski-resort/mont-kanasuta/,"https://www.google.com/maps?q=48.175964,-79.40328",48.175964,-79.40328
ober-gatlinburg,https://www.skiresort.info/ski-resort/ober-gatlinburg/,"https://www.google.com/maps?q=35.703397,-83.559314",35.703397,-83.559314
boler-mountain-london,https://www.skiresort.info/ski-resort/boler-mountain-london/,"https://www.google.com/maps?q=42.944474,-81.339722",42.944474,-81.339722
mccauly-mountain,https://www.skiresort.info/ski-resort/mccauly-mountain/,"https://www.google.com/maps?q=43.698201,-74.962839",43.698201,-74.962839
camden-snow-bowl,https://www.skiresort.info/ski-resort/camden-snow-bowl/,"https://www.google.com/maps?q=44.216988,-69.135241",44.216988,-69.135241
mont-habitant,https://www.skiresort.info/ski-resort/mont-habitant/,"https://www.google.com/maps?q=45.880570,-74.175368",45.880570,-74.175368
ski-brule,https://www.skiresort.info/ski-resort/ski-brule/,"https://www.google.com/maps?q=46.029267,-88.701926",46.029267,-88.701926
cuchara-mountain-park,https://www.skiresort.info/ski-resort/cuchara-mountain-park/,"https://www.google.com/maps?q=37.349008,-105.125411",37.349008,-105.125411
mad-river-mountain,https://www.skiresort.info/ski-resort/mad-river-mountain/,"https://www.google.com/maps?q=40.316621,-83.678384",40.316621,-83.678384
wolf-ridge,https://www.skiresort.info/ski-resort/wolf-ridge/,"https://www.google.com/maps?q=35.954261,-82.508698",35.954261,-82.508698
paoli-peaks,https://www.skiresort.info/ski-resort/paoli-peaks/,"https://www.google.com/maps?q=38.555066,-86.512048",38.555066,-86.512048
granite-gorge,https://www.skiresort.info/ski-resort/granite-gorge/,"https://www.google.com/maps?q=42.970635,-72.212133",42.970635,-72.212133
crystal-mountain-mi,https://www.skiresort.info/ski-resort/crystal-mountain-mi/,"https://www.google.com/maps?q=44.519979,-85.992254",44.519979,-85.992254
kinosoo-ridge,https://www.skiresort.info/ski-resort/kinosoo-ridge/,"https://www.google.com/maps?q=54.440386,-110.018724",54.440386,-110.018724
sir-sams,https://www.skiresort.info/ski-resort/sir-sams/,"https://www.google.com/maps?q=45.129977,-78.483165",45.129977,-78.483165
mont-ripley,https://www.skiresort.info/ski-resort/mont-ripley/,"https://www.google.com/maps?q=47.127462,-88.561704",47.127462,-88.561704
sommet-gabriel,https://www.skiresort.info/ski-resort/sommet-gabriel/,"https://www.google.com/maps?q=45.923070,-74.151547",45.923070,-74.151547
la-tuque,https://www.skiresort.info/ski-resort/la-tuque/,"https://www.google.com/maps?q=47.434989,-72.775308",47.434989,-72.775308
hogadon-ski-area,https://www.skiresort.info/ski-resort/hogadon-ski-area/,"https://www.google.com/maps?q=42.749556,-106.343786",42.749556,-106.343786
black-rapid,https://www.skiresort.info/ski-resort/black-rapid/,"https://www.google.com/maps?q=63.520891340005676,-145.8481070430411",63.520891340005676,-145.8481070430411
mount-cain,https://www.skiresort.info/ski-resort/mount-cain/,"https://www.google.com/maps?q=50.21915,-126.353827",50.21915,-126.353827
mont-ti-basse-baie-comeau,https://www.skiresort.info/ski-resort/mont-ti-basse-baie-comeau/,"https://www.google.com/maps?q=49.28911029324229,-68.16782419405061",49.28911029324229,-68.16782419405061
snow-trails,https://www.skiresort.info/ski-resort/snow-trails/,"https://www.google.com/maps?q=40.672389,-82.500281",40.672389,-82.500281
powder-ridge-mountain-park-resort,https://www.skiresort.info/ski-resort/powder-ridge-mountain-park-resort/,"https://www.google.com/maps?q=41.501758,-72.737287",41.501758,-72.737287
horseshoe-resort,https://www.skiresort.info/ski-resort/horseshoe-resort/,"https://www.google.com/maps?q=44.548965,-79.674227",44.548965,-79.674227
table-mountain,https://www.skiresort.info/ski-resort/table-mountain/,"https://www.google.com/maps?q=52.814609,-108.605481",52.814609,-108.605481
alpine-valley-white-lake,https://www.skiresort.info/ski-resort/alpine-valley-white-lake/,"https://www.google.com/maps?q=42.653043,-83.523445",42.653043,-83.523445
moose-mountain,https://www.skiresort.info/ski-resort/moose-mountain/,"https://www.google.com/maps?q=64.940575,-147.990942",64.940575,-147.990942
big-boulder,https://www.skiresort.info/ski-resort/big-boulder/,"https://www.google.com/maps?q=41.049885675521715,-75.60022335050364",41.049885675521715,-75.60022335050364
devils-elbow,https://www.skiresort.info/ski-resort/devils-elbow/,"https://www.google.com/maps?q=44.220874,-78.574201",44.220874,-78.574201
mt-eyak,https://www.skiresort.info/ski-resort/mt-eyak/,"https://www.google.com/maps?q=60.549977,-145.749898",60.549977,-145.749898
bryce-resort,https://www.skiresort.info/ski-resort/bryce-resort/,"https://www.google.com/maps?q=38.816756,-78.766501",38.816756,-78.766501
the-heights-horseshoe-valley,https://www.skiresort.info/ski-resort/the-heights-horseshoe-valley/,"https://www.google.com/maps?q=44.553124,-79.683198",44.553124,-79.683198
whispering-pines-worsley,https://www.skiresort.info/ski-resort/whispering-pines-worsley/,"https://www.google.com/maps?q=56.602975,-119.392202",56.602975,-119.392202
mt-brighton,https://www.skiresort.info/ski-resort/mt-brighton/,"https://www.google.com/maps?q=42.541202,-83.810426",42.541202,-83.810426
mt-southington,https://www.skiresort.info/ski-resort/mt-southington/,"https://www.google.com/maps?q=41.582116,-72.925433",41.582116,-72.925433
chestnut-mountain,https://www.skiresort.info/ski-resort/chestnut-mountain/,"https://www.google.com/maps?q=42.31960517394443,-90.4017078224654",42.31960517394443,-90.4017078224654
sundown,https://www.skiresort.info/ski-resort/sundown/,"https://www.google.com/maps?q=41.884752313873726,-72.945872989207",41.884752313873726,-72.945872989207
brimacombe-oshawa-ski-club,https://www.skiresort.info/ski-resort/brimacombe-oshawa-ski-club/,"https://www.google.com/maps?q=44.026921,-78.57321",44.026921,-78.57321
hunt-hollow-ski-club,https://www.skiresort.info/ski-resort/hunt-hollow-ski-club/,"https://www.google.com/maps?q=42.645466,-77.478225",42.645466,-77.478225
mountain-high-north,https://www.skiresort.info/ski-resort/mountain-high-north/,"https://www.google.com/maps?q=34.387039,-117.68486",34.387039,-117.68486
vorlage,https://www.skiresort.info/ski-resort/vorlage/,"https://www.google.com/maps?q=45.645828,-75.936371",45.645828,-75.936371
mount-pleasant,https://www.skiresort.info/ski-resort/mount-pleasant/,"https://www.google.com/maps?q=41.852032,-80.071592",41.852032,-80.071592
king-pine-purity-spring-resort,https://www.skiresort.info/ski-resort/king-pine-purity-spring-resort/,"https://www.google.com/maps?q=43.868743,-71.088813",43.868743,-71.088813
glen-eden,https://www.skiresort.info/ski-resort/glen-eden/,"https://www.google.com/maps?q=43.505615,-79.943983",43.505615,-79.943983
utah-olympic-park,https://www.skiresort.info/ski-resort/utah-olympic-park/,"https://www.google.com/maps?q=40.711080,-111.563218",40.711080,-111.563218
nashoba-valley,https://www.skiresort.info/ski-resort/nashoba-valley/,"https://www.google.com/maps?q=42.541845,-71.445039",42.541845,-71.445039
nordic-mountain,https://www.skiresort.info/ski-resort/nordic-mountain/,"https://www.google.com/maps?q=44.121041,-89.181445",44.121041,-89.181445
hidden-valley-mo,https://www.skiresort.info/ski-resort/hidden-valley-mo/,"https://www.google.com/maps?q=38.53639,-90.652407",38.53639,-90.652407
wilmot-mountain,https://www.skiresort.info/ski-resort/wilmot-mountain/,"https://www.google.com/maps?q=42.498745,-88.188647",42.498745,-88.188647
holiday-mountain-ny,https://www.skiresort.info/ski-resort/holiday-mountain-ny/,"https://www.google.com/maps?q=41.627768,-74.612934",41.627768,-74.612934
lakeridge-resort,https://www.skiresort.info/ski-resort/lakeridge-resort/,"https://www.google.com/maps?q=44.029212,-79.06346",44.029212,-79.06346
quechee-lakes-ski-area,https://www.skiresort.info/ski-resort/quechee-lakes-ski-area/,"https://www.google.com/maps?q=43.657244,-72.443146",43.657244,-72.443146
pine-knob,https://www.skiresort.info/ski-resort/pine-knob/,"https://www.google.com/maps?q=42.745259,-83.369223",42.745259,-83.369223
fort-wainwrightbirch-hill-fairbanks,https://www.skiresort.info/ski-resort/fort-wainwrightbirch-hill-fairbanks/,"https://www.google.com/maps?q=64.859113,-147.620419",64.859113,-147.620419
the-homestead-resort,https://www.skiresort.info/ski-resort/the-homestead-resort/,"https://www.google.com/maps?q=44.91633521305383,-85.96477941458403",44.91633521305383,-85.96477941458403
appalachian-ski-mountain,https://www.skiresort.info/ski-resort/appalachian-ski-mountain/,"https://www.google.com/maps?q=36.1741268774273,-81.66294639831492",36.1741268774273,-81.66294639831492
chicopee,https://www.skiresort.info/ski-resort/chicopee/,"https://www.google.com/maps?q=43.435562,-80.418603",43.435562,-80.418603
seven-oaks,https://www.skiresort.info/ski-resort/seven-oaks/,"https://www.google.com/maps?q=42.03042,-93.953663",42.03042,-93.953663
perfect-north-slopes,https://www.skiresort.info/ski-resort/perfect-north-slopes/,"https://www.google.com/maps?q=39.146957,-84.885601",39.146957,-84.885601
mont-miller,https://www.skiresort.info/ski-resort/mont-miller/,"https://www.google.com/maps?q=48.96135601212048,-65.49117112885034",48.96135601212048,-65.49117112885034
vista-ridge,https://www.skiresort.info/ski-resort/vista-ridge/,"https://www.google.com/maps?q=56.667337,-111.132012",56.667337,-111.132012
shanty-creek-resorts-summit-mountain,https://www.skiresort.info/ski-resort/shanty-creek-resorts-summit-mountain/,"https://www.google.com/maps?q=44.946094,-85.190830",44.946094,-85.190830
snowstar,https://www.skiresort.info/ski-resort/snowstar/,"https://www.google.com/maps?q=41.425493,-90.749861",41.425493,-90.749861
cockaigne,https://www.skiresort.info/ski-resort/cockaigne/,"https://www.google.com/maps?q=42.265348,-79.163439",42.265348,-79.163439
andes-tower-hills,https://www.skiresort.info/ski-resort/andes-tower-hills/,"https://www.google.com/maps?q=45.85064050443734,-95.62988298120159",45.85064050443734,-95.62988298120159
tyrol-basin-mt-horeb,https://www.skiresort.info/ski-resort/tyrol-basin-mt-horeb/,"https://www.google.com/maps?q=43.04568351424903,-89.78254969053586",43.04568351424903,-89.78254969053586
thunder-ridge,https://www.skiresort.info/ski-resort/thunder-ridge/,"https://www.google.com/maps?q=41.508447,-73.584792",41.508447,-73.584792
timberline-summit-pass,https://www.skiresort.info/ski-resort/timberline-summit-pass/,"https://www.google.com/maps?q=45.303324,-121.745765",45.303324,-121.745765
do-mi-ski-dolbeau-mistassini,https://www.skiresort.info/ski-resort/do-mi-ski-dolbeau-mistassini/,"https://www.google.com/maps?q=48.891833,-72.236999",48.891833,-72.236999
mission-ridge,https://www.skiresort.info/ski-resort/mission-ridge/,"https://www.google.com/maps?q=50.755080058458226,-103.77996427967759",50.755080058458226,-103.77996427967759
wapiti-valley,https://www.skiresort.info/ski-resort/wapiti-valley/,"https://www.google.com/maps?q=53.234432,-104.453266",53.234432,-104.453266
hilltop-anchorage,https://www.skiresort.info/ski-resort/hilltop-anchorage/,"https://www.google.com/maps?q=61.140944,-149.743733",61.140944,-149.743733
mt-ashwabay-salmo,https://www.skiresort.info/ski-resort/mt-ashwabay-salmo/,"https://www.google.com/maps?q=46.777119,-90.893838",46.777119,-90.893838
treetops,https://www.skiresort.info/ski-resort/treetops/,"https://www.google.com/maps?q=45.037378,-84.585602",45.037378,-84.585602
mt-holiday,https://www.skiresort.info/ski-resort/mt-holiday/,"https://www.google.com/maps?q=44.743033,-85.514247",44.743033,-85.514247
mt-jefferson,https://www.skiresort.info/ski-resort/mt-jefferson/,"https://www.google.com/maps?q=45.357175,-68.283803",45.357175,-68.283803
wild-mountain,https://www.skiresort.info/ski-resort/wild-mountain/,"https://www.google.com/maps?q=45.488700,-92.70586",45.488700,-92.70586
powder-ridge,https://www.skiresort.info/ski-resort/powder-ridge/,"https://www.google.com/maps?q=45.342999,-94.305864",45.342999,-94.305864
sky-tavern,https://www.skiresort.info/ski-resort/sky-tavern/,"https://www.google.com/maps?q=39.336568152489086,-119.8742627487239",39.336568152489086,-119.8742627487239
snow-valley-barrie,https://www.skiresort.info/ski-resort/snow-valley-barrie/,"https://www.google.com/maps?q=44.41185,-79.790817",44.41185,-79.790817
hidden-valley-highlands,https://www.skiresort.info/ski-resort/hidden-valley-highlands/,"https://www.google.com/maps?q=45.354526,-79.129804",45.354526,-79.129804
mont-castor,https://www.skiresort.info/ski-resort/mont-castor/,"https://www.google.com/maps?q=48.766422,-67.545763",48.766422,-67.545763
woods-valley,https://www.skiresort.info/ski-resort/woods-valley/,"https://www.google.com/maps?q=43.30176915330399,-75.38353483014734",43.30176915330399,-75.38353483014734
bradford,https://www.skiresort.info/ski-resort/bradford/,"https://www.google.com/maps?q=42.744172,-71.056286",42.744172,-71.056286
christie-mountain,https://www.skiresort.info/ski-resort/christie-mountain/,"https://www.google.com/maps?q=45.50866118817977,-91.38033522948278",45.50866118817977,-91.38033522948278
mansfield-ski-club,https://www.skiresort.info/ski-resort/mansfield-ski-club/,"https://www.google.com/maps?q=44.199928,-80.053197",44.199928,-80.053197
mount-maichen,https://www.skiresort.info/ski-resort/mount-maichen/,"https://www.google.com/maps?q=60.114122202695015,-128.7512348587867",60.114122202695015,-128.7512348587867
stagecoach-mountain,https://www.skiresort.info/ski-resort/stagecoach-mountain/,"https://www.google.com/maps?q=40.252430,-106.857126",40.252430,-106.857126
trollhaugen,https://www.skiresort.info/ski-resort/trollhaugen/,"https://www.google.com/maps?q=45.350524,-92.618293",45.350524,-92.618293
sawmill-mountain-resort,https://www.skiresort.info/ski-resort/sawmill-mountain-resort/,"https://www.google.com/maps?q=41.518531,-77.289945",41.518531,-77.289945
sundown-mountain-resort,https://www.skiresort.info/ski-resort/sundown-mountain-resort/,"https://www.google.com/maps?q=42.51537835972602,-90.8211580922557",42.51537835972602,-90.8211580922557
steeplechase-ski-area,https://www.skiresort.info/ski-resort/steeplechase-ski-area/,"https://www.google.com/maps?q=44.246918,-92.515631",44.246918,-92.515631
mystic-mountain-farmington,https://www.skiresort.info/ski-resort/mystic-mountain-farmington/,"https://www.google.com/maps?q=39.814008,-79.546123",39.814008,-79.546123
dagmar-ski-resort,https://www.skiresort.info/ski-resort/dagmar-ski-resort/,"https://www.google.com/maps?q=44.011184,-79.059812",44.011184,-79.059812
mt-zion-hill,https://www.skiresort.info/ski-resort/mt-zion-hill/,"https://www.google.com/maps?q=46.474117,-90.162224",46.474117,-90.162224
brookvale-ski-park,https://www.skiresort.info/ski-resort/brookvale-ski-park/,"https://www.google.com/maps?q=46.282031,-63.410543",46.282031,-63.410543
mcintyre,https://www.skiresort.info/ski-resort/mcintyre/,"https://www.google.com/maps?q=43.006085,-71.440863",43.006085,-71.440863
mount-joy,https://www.skiresort.info/ski-resort/mount-joy/,"https://www.google.com/maps?q=53.101762,-110.153235",53.101762,-110.153235
great-bear-ski-valley,https://www.skiresort.info/ski-resort/great-bear-ski-valley/,"https://www.google.com/maps?q=43.577802,-96.665145",43.577802,-96.665145
bald-mountain,https://www.skiresort.info/ski-resort/bald-mountain/,"https://www.google.com/maps?q=46.574771,-115.870896",46.574771,-115.870896
mont-biencourt,https://www.skiresort.info/ski-resort/mont-biencourt/,"https://www.google.com/maps?q=47.99133972890761,-68.56595357069575",47.99133972890761,-68.56595357069575
snow-creek,https://www.skiresort.info/ski-resort/snow-creek/,"https://www.google.com/maps?q=39.46658,-94.970171",39.46658,-94.970171
lost-valley,https://www.skiresort.info/ski-resort/lost-valley/,"https://www.google.com/maps?q=44.136246,-70.280692",44.136246,-70.280692
skeetawk-hatcher-pass,https://www.skiresort.info/ski-resort/skeetawk-hatcher-pass/,"https://www.google.com/maps?q=61.743866,-149.23433",61.743866,-149.23433
bears-den-mountain-fort-ransom,https://www.skiresort.info/ski-resort/bears-den-mountain-fort-ransom/,"https://www.google.com/maps?q=46.531446012642625,-97.93609973109768",46.531446012642625,-97.93609973109768
howelsen-hill-steamboat-springs,https://www.skiresort.info/ski-resort/howelsen-hill-steamboat-springs/,"https://www.google.com/maps?q=40.482381,-106.836677",40.482381,-106.836677
nitehawk,https://www.skiresort.info/ski-resort/nitehawk/,"https://www.google.com/maps?q=55.061141890303816,-118.85903165012405",55.061141890303816,-118.85903165012405
mont-chalco,https://www.skiresort.info/ski-resort/mont-chalco/,"https://www.google.com/maps?q=49.9143532153255,-74.30530238008134",49.9143532153255,-74.30530238008134
mont-fortin,https://www.skiresort.info/ski-resort/mont-fortin/,"https://www.google.com/maps?q=48.437603,-71.22478",48.437603,-71.22478
elko-snobowl,https://www.skiresort.info/ski-resort/elko-snobowl/,"https://www.google.com/maps?q=40.908635,-115.854054",40.908635,-115.854054
huff-hills,https://www.skiresort.info/ski-resort/huff-hills/,"https://www.google.com/maps?q=46.626780,-100.723701",46.626780,-100.723701
victor-constant-west-point,https://www.skiresort.info/ski-resort/victor-constant-west-point/,"https://www.google.com/maps?q=41.395821155518085,-73.98371066084322",41.395821155518085,-73.98371066084322
eagle-rock,https://www.skiresort.info/ski-resort/eagle-rock/,"https://www.google.com/maps?q=40.930164,-76.108315",40.930164,-76.108315
hickory,https://www.skiresort.info/ski-resort/hickory/,"https://www.google.com/maps?q=43.475747,-73.816339",43.475747,-73.816339
alpine-valley-ohio,https://www.skiresort.info/ski-resort/alpine-valley-ohio/,"https://www.google.com/maps?q=41.529181,-81.259547",41.529181,-81.259547
mt-crescent,https://www.skiresort.info/ski-resort/mt-crescent/,"https://www.google.com/maps?q=41.39452132071175,-95.86165288635132",41.39452132071175,-95.86165288635132
wapiti-ski-hill-elkford,https://www.skiresort.info/ski-resort/wapiti-ski-hill-elkford/,"https://www.google.com/maps?q=50.021199,-114.939219",50.021199,-114.939219
adanac-ski-hill,https://www.skiresort.info/ski-resort/adanac-ski-hill/,"https://www.google.com/maps?q=46.510448,-80.960066",46.510448,-80.960066
little-switzerland,https://www.skiresort.info/ski-resort/little-switzerland/,"https://www.google.com/maps?q=43.338279,-88.27902",43.338279,-88.27902
buena-vista,https://www.skiresort.info/ski-resort/buena-vista/,"https://www.google.com/maps?q=47.658501,-94.878582",47.658501,-94.878582
pass-powderkeg-crowsnest-pass,https://www.skiresort.info/ski-resort/pass-powderkeg-crowsnest-pass/,"https://www.google.com/maps?q=49.602366,-114.449861",49.602366,-114.449861
otis-ridge,https://www.skiresort.info/ski-resort/otis-ridge/,"https://www.google.com/maps?q=42.196152,-73.098212",42.196152,-73.098212
timber-ridge,https://www.skiresort.info/ski-resort/timber-ridge/,"https://www.google.com/maps?q=42.39182448932042,-85.78130835175877",42.39182448932042,-85.78130835175877
mount-peter,https://www.skiresort.info/ski-resort/mount-peter/,"https://www.google.com/maps?q=41.247047,-74.295009",41.247047,-74.295009
brandywine,https://www.skiresort.info/ski-resort/brandywine/,"https://www.google.com/maps?q=41.285496,-81.555489",41.285496,-81.555489
mount-pakenham,https://www.skiresort.info/ski-resort/mount-pakenham/,"https://www.google.com/maps?q=45.322812,-76.331699",45.322812,-76.331699
coffee-mill,https://www.skiresort.info/ski-resort/coffee-mill/,"https://www.google.com/maps?q=44.36290865496553,-92.04315381629395",44.36290865496553,-92.04315381629395
the-omni-homestead,https://www.skiresort.info/ski-resort/the-omni-homestead/,"https://www.google.com/maps?q=37.99667127039012,-79.82435599339574",37.99667127039012,-79.82435599339574
alta-sierra-shirley-meadows,https://www.skiresort.info/ski-resort/alta-sierra-shirley-meadows/,"https://www.google.com/maps?q=35.71063313105104,-118.55825061449472",35.71063313105104,-118.55825061449472
detroit-mountain,https://www.skiresort.info/ski-resort/detroit-mountain/,"https://www.google.com/maps?q=46.814208,-95.782006",46.814208,-95.782006
tussey-mountain,https://www.skiresort.info/ski-resort/tussey-mountain/,"https://www.google.com/maps?q=40.769522387297386,-77.75286830368721",40.769522387297386,-77.75286830368721
christmas-mountain,https://www.skiresort.info/ski-resort/christmas-mountain/,"https://www.google.com/maps?q=43.608789,-89.859785",43.608789,-89.859785
mont-du-lac,https://www.skiresort.info/ski-resort/mont-du-lac/,"https://www.google.com/maps?q=46.65189912161953,-92.28615118518228",46.65189912161953,-92.28615118518228
minnedosa-ski-valley,https://www.skiresort.info/ski-resort/minnedosa-ski-valley/,"https://www.google.com/maps?q=50.319378,-99.876806",50.319378,-99.876806
bruce-mound,https://www.skiresort.info/ski-resort/bruce-mound/,"https://www.google.com/maps?q=44.44555531638274,-90.78586540623489",44.44555531638274,-90.78586540623489
yawgoo-valley,https://www.skiresort.info/ski-resort/yawgoo-valley/,"https://www.google.com/maps?q=41.517298,-71.527217",41.517298,-71.527217
willard-mountain-greenwich,https://www.skiresort.info/ski-resort/willard-mountain-greenwich/,"https://www.google.com/maps?q=43.021237,-73.517474",43.021237,-73.517474
mount-dufour,https://www.skiresort.info/ski-resort/mount-dufour/,"https://www.google.com/maps?q=46.385701,-82.635068",46.385701,-82.635068
sunburst,https://www.skiresort.info/ski-resort/sunburst/,"https://www.google.com/maps?q=43.493317,-88.222792",43.493317,-88.222792
boston-mills,https://www.skiresort.info/ski-resort/boston-mills/,"https://www.google.com/maps?q=41.264483,-81.565161",41.264483,-81.565161
blue-hills,https://www.skiresort.info/ski-resort/blue-hills/,"https://www.google.com/maps?q=42.214719541505644,-71.11901997572025",42.214719541505644,-71.11901997572025
saint-raymond,https://www.skiresort.info/ski-resort/saint-raymond/,"https://www.google.com/maps?q=46.913192,-71.810053",46.913192,-71.810053
eaton-mountain,https://www.skiresort.info/ski-resort/eaton-mountain/,"https://www.google.com/maps?q=44.767661,-69.618501",44.767661,-69.618501
chester-bowl,https://www.skiresort.info/ski-resort/chester-bowl/,"https://www.google.com/maps?q=46.813206,-92.095682",46.813206,-92.095682
sunridge,https://www.skiresort.info/ski-resort/sunridge/,"https://www.google.com/maps?q=53.565665,-113.375124",53.565665,-113.375124
mont-bellevue,https://www.skiresort.info/ski-resort/mont-bellevue/,"https://www.google.com/maps?q=45.384830,-71.910863",45.384830,-71.910863
tobo-ski,https://www.skiresort.info/ski-resort/tobo-ski/,"https://www.google.com/maps?q=48.591798,-72.501408",48.591798,-72.501408
kendall-mountain-silverton,https://www.skiresort.info/ski-resort/kendall-mountain-silverton/,"https://www.google.com/maps?q=37.811174,-107.656118",37.811174,-107.656118
dry-hill,https://www.skiresort.info/ski-resort/dry-hill/,"https://www.google.com/maps?q=43.930962813805884,-75.90204057675162",43.930962813805884,-75.90204057675162
holiday-mountain-mb,https://www.skiresort.info/ski-resort/holiday-mountain-mb/,"https://www.google.com/maps?q=49.236851,-98.693754",49.236851,-98.693754
clearwater,https://www.skiresort.info/ski-resort/clearwater/,"https://www.google.com/maps?q=51.636285,-120.025603",51.636285,-120.025603
cannonsburg,https://www.skiresort.info/ski-resort/cannonsburg/,"https://www.google.com/maps?q=43.05341343175081,-85.50186255145123",43.05341343175081,-85.50186255145123
frost-fire-park,https://www.skiresort.info/ski-resort/frost-fire-park/,"https://www.google.com/maps?q=48.912267,-98.063219",48.912267,-98.063219
big-tupper-tupper-lake,https://www.skiresort.info/ski-resort/big-tupper-tupper-lake/,"https://www.google.com/maps?q=44.173240,-74.476384",44.173240,-74.476384
haute-gaspesie,https://www.skiresort.info/ski-resort/haute-gaspesie/,"https://www.google.com/maps?q=49.09711484893575,-66.51905309233126",49.09711484893575,-66.51905309233126
uplands-ski-centre,https://www.skiresort.info/ski-resort/uplands-ski-centre/,"https://www.google.com/maps?q=43.824728,-79.43936",43.824728,-79.43936
ward-hill-shrewsbury,https://www.skiresort.info/ski-resort/ward-hill-shrewsbury/,"https://www.google.com/maps?q=42.301165,-71.682852",42.301165,-71.682852
martock,https://www.skiresort.info/ski-resort/martock/,"https://www.google.com/maps?q=44.935802,-64.170475",44.935802,-64.170475
buck-hill-ski-area,https://www.skiresort.info/ski-resort/buck-hill-ski-area/,"https://www.google.com/maps?q=44.723677,-93.283024",44.723677,-93.283024
echo-mountain-park-idaho-springs,https://www.skiresort.info/ski-resort/echo-mountain-park-idaho-springs/,"https://www.google.com/maps?q=39.684591,-105.518802",39.684591,-105.518802
tawatinaw-valley,https://www.skiresort.info/ski-resort/tawatinaw-valley/,"https://www.google.com/maps?q=54.302495,-113.476485",54.302495,-113.476485
campgaw-mountain,https://www.skiresort.info/ski-resort/campgaw-mountain/,"https://www.google.com/maps?q=41.059431,-74.195553",41.059431,-74.195553
saint-pacome,https://www.skiresort.info/ski-resort/saint-pacome/,"https://www.google.com/maps?q=47.414494,-69.942249",47.414494,-69.942249
snow-valley-edmonton,https://www.skiresort.info/ski-resort/snow-valley-edmonton/,"https://www.google.com/maps?q=53.484075,-113.557581",53.484075,-113.557581
woodbury,https://www.skiresort.info/ski-resort/woodbury/,"https://www.google.com/maps?q=41.590488,-73.25545",41.590488,-73.25545
rabbit-hill-snow-resort,https://www.skiresort.info/ski-resort/rabbit-hill-snow-resort/,"https://www.google.com/maps?q=53.381212,-113.672555",53.381212,-113.672555
campton-mountain,https://www.skiresort.info/ski-resort/campton-mountain/,"https://www.google.com/maps?q=43.867988,-71.609634",43.867988,-71.609634
earl-bales-north-york-toronto,https://www.skiresort.info/ski-resort/earl-bales-north-york-toronto/,"https://www.google.com/maps?q=43.751879,-79.431993",43.751879,-79.431993
hyland-hills,https://www.skiresort.info/ski-resort/hyland-hills/,"https://www.google.com/maps?q=44.843263,-93.364134",44.843263,-93.364134
hermon-mountain,https://www.skiresort.info/ski-resort/hermon-mountain/,"https://www.google.com/maps?q=44.780186,-68.957127",44.780186,-68.957127
centre-de-plein-air-levis,https://www.skiresort.info/ski-resort/centre-de-plein-air-levis/,"https://www.google.com/maps?q=46.821572,-71.15914",46.821572,-71.15914
mont-apic,https://www.skiresort.info/ski-resort/mont-apic/,"https://www.google.com/maps?q=46.229342342031174,-71.66892219464002",46.229342342031174,-71.66892219464002
maple-ski-ridge,https://www.skiresort.info/ski-resort/maple-ski-ridge/,"https://www.google.com/maps?q=42.81669054567469,-74.02967910932861",42.81669054567469,-74.02967910932861
villa-roma,https://www.skiresort.info/ski-resort/villa-roma/,"https://www.google.com/maps?q=41.76115184406514,-74.97347925444633",41.76115184406514,-74.97347925444633
green-mountain-brush-creek-ranch,https://www.skiresort.info/ski-resort/green-mountain-brush-creek-ranch/,"https://www.google.com/maps?q=41.331230784249115,-106.60612847232306",41.331230784249115,-106.60612847232306
heiliger-huegel-hubertus,https://www.skiresort.info/ski-resort/heiliger-huegel-hubertus/,"https://www.google.com/maps?q=43.252327,-88.310750",43.252327,-88.310750
oglebay-resort,https://www.skiresort.info/ski-resort/oglebay-resort/,,,
salmo-ski-hill,https://www.skiresort.info/ski-resort/salmo-ski-hill/,"https://www.google.com/maps?q=49.18637,-117.30174",49.18637,-117.30174
mystery-mountain,https://www.skiresort.info/ski-resort/mystery-mountain/,"https://www.google.com/maps?q=55.86926412145865,-97.77530645147318",55.86926412145865,-97.77530645147318
grand-geneva,https://www.skiresort.info/ski-resort/grand-geneva/,"https://www.google.com/maps?q=42.611291,-88.385897",42.611291,-88.385897
swiss-valley,https://www.skiresort.info/ski-resort/swiss-valley/,"https://www.google.com/maps?q=41.952785260466236,-85.82630889428636",41.952785260466236,-85.82630889428636
camp-10,https://www.skiresort.info/ski-resort/camp-10/,"https://www.google.com/maps?q=45.550091,-89.503724",45.550091,-89.503724
saint-georges,https://www.skiresort.info/ski-resort/saint-georges/,"https://www.google.com/maps?q=46.14017,-70.665995",46.14017,-70.665995
