resort,url,maps_url,lat,lon,altitude
montcalm,https://www.skiresort.info/ski-resort/montcalm/,"https://www.google.com/maps?q=46.043450219454726,-73.82864014255625",46.043450219454726,-73.82864014255625,326.4835510253906
big-bear-at-masthope-mountain,https://www.skiresort.info/ski-resort/big-bear-at-masthope-mountain/,"https://www.google.com/maps?q=41.527684,-75.018956",41.527684,-75.018956,420.66705322265625
otsego-gaylord,https://www.skiresort.info/ski-resort/otsego-gaylord/,"https://www.google.com/maps?q=45.035936,-84.649282",45.035936,-84.649282,267.3752746582031
badger-pass,https://www.skiresort.info/ski-resort/badger-pass/,"https://www.google.com/maps?q=37.661718,-119.664132",37.661718,-119.664132,1413.8302001953125
black-river-basin-snowriver-mountain-resort,https://www.skiresort.info/ski-resort/black-river-basin-snowriver-mountain-resort/,"https://www.google.com/maps?q=46.504171,-89.99866",46.504171,-89.99866,248.10867309570312
royal-mountain,https://www.skiresort.info/ski-resort/royal-mountain/,"https://www.google.com/maps?q=43.084271,-74.503495",43.084271,-74.503495,231.14956665039062
big-squaw,https://www.skiresort.info/ski-resort/big-squaw/,"https://www.google.com/maps?q=45.506484,-69.700895",45.506484,-69.700895,448.6278381347656
loch-lomond,https://www.skiresort.info/ski-resort/loch-lomond/,"https://www.google.com/maps?q=48.293547663538675,-89.34664166192347",48.29354766353868,-89.34664166192347,339.4234924316406
bousquet,https://www.skiresort.info/ski-resort/bousquet/,"https://www.google.com/maps?q=42.418908,-73.277592",42.418908,-73.277592,373.1686706542969
mohawk-mountain,https://www.skiresort.info/ski-resort/mohawk-mountain/,"https://www.google.com/maps?q=41.836905,-73.315214",41.836905,-73.315214,197.0516357421875
mont-saint-bruno-saint-bruno-de-montarville,https://www.skiresort.info/ski-resort/mont-saint-bruno-saint-bruno-de-montarville/,"https://www.google.com/maps?q=45.55855,-73.33534",45.55855,-73.33534,130.67262268066406
snow-ridge,https://www.skiresort.info/ski-resort/snow-ridge/,"https://www.google.com/maps?q=43.64071345200063,-75.42136198289448",43.64071345200063,-75.42136198289448,312.0824890136719
gallix,https://www.skiresort.info/ski-resort/gallix/,"https://www.google.com/maps?q=50.17482,-66.710873",50.17482,-66.710873,124.2841339111328
porcupine-mountain,https://www.skiresort.info/ski-resort/porcupine-mountain/,"https://www.google.com/maps?q=46.817524453564374,-89.64945805869601",46.81752445356437,-89.64945805869601,147.24839782714844
alpine-valley-resort-elkhorn,https://www.skiresort.info/ski-resort/alpine-valley-resort-elkhorn/,"https://www.google.com/maps?q=42.735006,-88.428352",42.735006,-88.428352,237.8242645263672
hesperus-ski-area,https://www.skiresort.info/ski-resort/hesperus-ski-area/,"https://www.google.com/maps?q=37.29993,-108.05529",37.29993,-108.05529,2133.73779296875
afton-alps,https://www.skiresort.info/ski-resort/afton-alps/,"https://www.google.com/maps?q=44.857297,-92.788883",44.857297,-92.788883,324.20037841796875
mont-avalanche,https://www.skiresort.info/ski-resort/mont-avalanche/,"https://www.google.com/maps?q=45.969881,-74.346516",45.969881,-74.346516,349.8291931152344
spring-mountain,https://www.skiresort.info/ski-resort/spring-mountain/,"https://www.google.com/maps?q=40.271747,-75.450116",40.271747,-75.450116,146.4038848876953
fairmont-hot-springs,https://www.skiresort.info/ski-resort/fairmont-hot-springs/,"https://www.google.com/maps?q=50.33792643060149,-115.82706436514854",50.33792643060149,-115.82706436514854,2030.9290771484373
mont-saint-mathieu,https://www.skiresort.info/ski-resort/mont-saint-mathieu/,"https://www.google.com/maps?q=48.154198,-69.009385",48.154198,-69.009385,188.68016052246094
white-hills,https://www.skiresort.info/ski-resort/white-hills/,"https://www.google.com/maps?q=48.16247835188538,-54.04724431059072",48.16247835188538,-54.04724431059072,131.77865600585938
silver-summit,https://www.skiresort.info/ski-resort/silver-summit/,"https://www.google.com/maps?q=53.89350537369352,-116.56763959431245",53.89350537369352,-116.56763959431244,1002.1639404296875
hidden-valley-ab,https://www.skiresort.info/ski-resort/hidden-valley-ab/,"https://www.google.com/maps?q=49.656499,-110.261117",49.656499,-110.261117,801.8867797851562
roundtop,https://www.skiresort.info/ski-resort/roundtop/,"https://www.google.com/maps?q=40.109506,-76.926586",40.109506,-76.926586,159.7716827392578
mt-la-crosse,https://www.skiresort.info/ski-resort/mt-la-crosse/,"https://www.google.com/maps?q=43.743342,-91.183211",43.743342,-91.183211,322.9829406738281
mt-lemmon-ski-valley,https://www.skiresort.info/ski-resort/mt-lemmon-ski-valley/,"https://www.google.com/maps?q=32.447617,-110.781016",32.447617,-110.781016,1018.0555419921875
mount-jamieson-timmins,https://www.skiresort.info/ski-resort/mount-jamieson-timmins/,"https://www.google.com/maps?q=48.534226,-81.540321",48.534226,-81.540321,333.71942138671875
sitzmark,https://www.skiresort.info/ski-resort/sitzmark/,"https://www.google.com/maps?q=48.86405,-119.164909",48.86405,-119.164909,1096.3966064453125
norway-mountain,https://www.skiresort.info/ski-resort/norway-mountain/,"https://www.google.com/maps?q=45.794522,-87.868369",45.794522,-87.868369,324.9125061035156
mont-belu,https://www.skiresort.info/ski-resort/mont-belu/,"https://www.google.com/maps?q=48.323071,-70.839233",48.323071,-70.839233,484.20452880859375
las-vegas-ski-and-snowboard-resort-lee-canyon,https://www.skiresort.info/ski-resort/las-vegas-ski-and-snowboard-resort-lee-canyon/,"https://www.google.com/maps?q=36.303389,-115.679362",36.303389,-115.679362,876.2477416992188
mount-baldy-thunder-bay,https://www.skiresort.info/ski-resort/mount-baldy-thunder-bay/,"https://www.google.com/maps?q=48.524835,-89.127653",48.524835,-89.127653,361.02630615234375
cataloochee,https://www.skiresort.info/ski-resort/cataloochee/,"https://www.google.com/maps?q=35.562164,-83.089578",35.562164,-83.089578,479.6710205078125
laurel-mountain,https://www.skiresort.info/ski-resort/laurel-mountain/,"https://www.google.com/maps?q=40.163662,-79.166446",40.163662,-79.166446,628.4156494140625
welch-village,https://www.skiresort.info/ski-resort/welch-village/,"https://www.google.com/maps?q=44.559924,-92.730403",44.559924,-92.730403,342.0653991699219
caledon-ski-club,https://www.skiresort.info/ski-resort/caledon-ski-club/,"https://www.google.com/maps?q=43.801897,-80.011556",43.801897,-80.011556,291.56939697265625
vallee-du-parc,https://www.skiresort.info/ski-resort/vallee-du-parc/,"https://www.google.com/maps?q=46.615777,-72.797524",46.615777,-72.797524,243.1584930419922
misery-mountain,https://www.skiresort.info/ski-resort/misery-mountain/,"https://www.google.com/maps?q=56.226078,-117.302006",56.226078,-117.302006,588.439453125
calabogie-peaks,https://www.skiresort.info/ski-resort/calabogie-peaks/,"https://www.google.com/maps?q=45.273814,-76.78302",45.273814,-76.78302,261.848876953125
ochapowace,https://www.skiresort.info/ski-resort/ochapowace/,"https://www.google.com/maps?q=50.525207,-102.492701",50.525207,-102.492701,602.487548828125
mont-video,https://www.skiresort.info/ski-resort/mont-video/,"https://www.google.com/maps?q=48.418546,-77.777362",48.418546,-77.777362,299.8175964355469
mont-kanasuta,https://www.skiresort.info/ski-resort/mont-kanasuta/,"https://www.google.com/maps?q=48.175964,-79.40328",48.175964,-79.40328,305.4011535644531
ober-gatlinburg,https://www.skiresort.info/ski-resort/ober-gatlinburg/,"https://www.google.com/maps?q=35.703397,-83.559314",35.703397,-83.559314,449.7590942382813
boler-mountain-london,https://www.skiresort.info/ski-resort/boler-mountain-london/,"https://www.google.com/maps?q=42.944474,-81.339722",42.944474,-81.339722,245.6251220703125
mccauly-mountain,https://www.skiresort.info/ski-resort/mccauly-mountain/,"https://www.google.com/maps?q=43.698201,-74.962839",43.698201,-74.962839,468.5627136230469
camden-snow-bowl,https://www.skiresort.info/ski-resort/camden-snow-bowl/,"https://www.google.com/maps?q=44.216988,-69.135241",44.216988,-69.135241,17.724716186523438
mont-habitant,https://www.skiresort.info/ski-resort/mont-habitant/,"https://www.google.com/maps?q=45.880570,-74.175368",45.88057,-74.175368,346.7164306640625
ski-brule,https://www.skiresort.info/ski-resort/ski-brule/,"https://www.google.com/maps?q=46.029267,-88.701926",46.029267,-88.701926,478.6120910644531
cuchara-mountain-park,https://www.skiresort.info/ski-resort/cuchara-mountain-park/,"https://www.google.com/maps?q=37.349008,-105.125411",37.349008,-105.125411,2583.014892578125
mad-river-mountain,https://www.skiresort.info/ski-resort/mad-river-mountain/,"https://www.google.com/maps?q=40.316621,-83.678384",40.316621,-83.678384,281.0569763183594
wolf-ridge,https://www.skiresort.info/ski-resort/wolf-ridge/,"https://www.google.com/maps?q=35.954261,-82.508698",35.954261,-82.508698,755.4248657226562
paoli-peaks,https://www.skiresort.info/ski-resort/paoli-peaks/,"https://www.google.com/maps?q=38.555066,-86.512048",38.555066,-86.512048,151.29026794433594
granite-gorge,https://www.skiresort.info/ski-resort/granite-gorge/,"https://www.google.com/maps?q=42.970635,-72.212133",42.970635,-72.212133,415.47259521484375
crystal-mountain-mi,https://www.skiresort.info/ski-resort/crystal-mountain-mi/,"https://www.google.com/maps?q=44.519979,-85.992254",44.519979,-85.992254,220.52597045898438
kinosoo-ridge,https://www.skiresort.info/ski-resort/kinosoo-ridge/,"https://www.google.com/maps?q=54.440386,-110.018724",54.440386,-110.018724,674.9409790039062
sir-sams,https://www.skiresort.info/ski-resort/sir-sams/,"https://www.google.com/maps?q=45.129977,-78.483165",45.129977,-78.483165,342.077392578125
mont-ripley,https://www.skiresort.info/ski-resort/mont-ripley/,"https://www.google.com/maps?q=47.127462,-88.561704",47.127462,-88.561704,140.97732543945312
sommet-gabriel,https://www.skiresort.info/ski-resort/sommet-gabriel/,"https://www.google.com/maps?q=45.923070,-74.151547",45.92307,-74.151547,357.14276123046875
la-tuque,https://www.skiresort.info/ski-resort/la-tuque/,"https://www.google.com/maps?q=47.434989,-72.775308",47.434989,-72.775308,372.18310546875
hogadon-ski-area,https://www.skiresort.info/ski-resort/hogadon-ski-area/,"https://www.google.com/maps?q=42.749556,-106.343786",42.749556,-106.343786,1813.87841796875
black-rapid,https://www.skiresort.info/ski-resort/black-rapid/,"https://www.google.com/maps?q=63.520891340005676,-145.8481070430411",63.52089134000568,-145.8481070430411,753.1300659179688
mount-cain,https://www.skiresort.info/ski-resort/mount-cain/,"https://www.google.com/maps?q=50.21915,-126.353827",50.21915,-126.353827,870.1403198242188
mont-ti-basse-baie-comeau,https://www.skiresort.info/ski-resort/mont-ti-basse-baie-comeau/,"https://www.google.com/maps?q=49.28911029324229,-68.16782419405061",49.28911029324229,-68.16782419405061,-43.62608337402344
snow-trails,https://www.skiresort.info/ski-resort/snow-trails/,"https://www.google.com/maps?q=40.672389,-82.500281",40.672389,-82.500281,271.6958312988281
powder-ridge-mountain-park-resort,https://www.skiresort.info/ski-resort/powder-ridge-mountain-park-resort/,"https://www.google.com/maps?q=41.501758,-72.737287",41.501758,-72.737287,129.2928924560547
horseshoe-resort,https://www.skiresort.info/ski-resort/horseshoe-resort/,"https://www.google.com/maps?q=44.548965,-79.674227",44.548965,-79.674227,248.7767791748047
table-mountain,https://www.skiresort.info/ski-resort/table-mountain/,"https://www.google.com/maps?q=52.814609,-108.605481",52.814609,-108.605481,583.6294555664062
alpine-valley-white-lake,https://www.skiresort.info/ski-resort/alpine-valley-white-lake/,"https://www.google.com/maps?q=42.653043,-83.523445",42.653043,-83.523445,232.63037109375
moose-mountain,https://www.skiresort.info/ski-resort/moose-mountain/,"https://www.google.com/maps?q=64.940575,-147.990942",64.940575,-147.990942,442.475341796875
big-boulder,https://www.skiresort.info/ski-resort/big-boulder/,"https://www.google.com/maps?q=41.049885675521715,-75.60022335050364",41.04988567552172,-75.60022335050364,328.2630615234375
devils-elbow,https://www.skiresort.info/ski-resort/devils-elbow/,"https://www.google.com/maps?q=44.220874,-78.574201",44.220874,-78.574201,230.0143280029297
mt-eyak,https://www.skiresort.info/ski-resort/mt-eyak/,"https://www.google.com/maps?q=60.549977,-145.749898",60.549977,-145.749898,504.06488037109375
bryce-resort,https://www.skiresort.info/ski-resort/bryce-resort/,"https://www.google.com/maps?q=38.816756,-78.766501",38.816756,-78.766501,411.5587158203125
the-heights-horseshoe-valley,https://www.skiresort.info/ski-resort/the-heights-horseshoe-valley/,"https://www.google.com/maps?q=44.553124,-79.683198",44.553124,-79.683198,247.88558959960938
whispering-pines-worsley,https://www.skiresort.info/ski-resort/whispering-pines-worsley/,"https://www.google.com/maps?q=56.602975,-119.392202",56.602975,-119.392202,690.8253173828125
mt-brighton,https://www.skiresort.info/ski-resort/mt-brighton/,"https://www.google.com/maps?q=42.541202,-83.810426",42.541202,-83.810426,237.8682861328125
mt-southington,https://www.skiresort.info/ski-resort/mt-southington/,"https://www.google.com/maps?q=41.582116,-72.925433",41.582116,-72.925433,170.28883361816406
chestnut-mountain,https://www.skiresort.info/ski-resort/chestnut-mountain/,"https://www.google.com/maps?q=42.31960517394443,-90.4017078224654",42.31960517394443,-90.4017078224654,254.6291046142578
sundown,https://www.skiresort.info/ski-resort/sundown/,"https://www.google.com/maps?q=41.884752313873726,-72.945872989207",41.884752313873726,-72.945872989207,272.8355407714844
brimacombe-oshawa-ski-club,https://www.skiresort.info/ski-resort/brimacombe-oshawa-ski-club/,"https://www.google.com/maps?q=44.026921,-78.57321",44.026921,-78.57321,202.5812225341797
hunt-hollow-ski-club,https://www.skiresort.info/ski-resort/hunt-hollow-ski-club/,"https://www.google.com/maps?q=42.645466,-77.478225",42.645466,-77.478225,344.6202697753906
mountain-high-north,https://www.skiresort.info/ski-resort/mountain-high-north/,"https://www.google.com/maps?q=34.387039,-117.68486",34.387039,-117.68486,627.436279296875
vorlage,https://www.skiresort.info/ski-resort/vorlage/,"https://www.google.com/maps?q=45.645828,-75.936371",45.645828,-75.936371,168.93869018554688
mount-pleasant,https://www.skiresort.info/ski-resort/mount-pleasant/,"https://www.google.com/maps?q=41.852032,-80.071592",41.852032,-80.071592,362.1378479003906
king-pine-purity-spring-resort,https://www.skiresort.info/ski-resort/king-pine-purity-spring-resort/,"https://www.google.com/maps?q=43.868743,-71.088813",43.868743,-71.088813,151.35577392578125
glen-eden,https://www.skiresort.info/ski-resort/glen-eden/,"https://www.google.com/maps?q=43.505615,-79.943983",43.505615,-79.943983,256.9252624511719
utah-olympic-park,https://www.skiresort.info/ski-resort/utah-olympic-park/,"https://www.google.com/maps?q=40.711080,-111.563218",40.71108,-111.563218,1835.11962890625
nashoba-valley,https://www.skiresort.info/ski-resort/nashoba-valley/,"https://www.google.com/maps?q=42.541845,-71.445039",42.541845,-71.445039,134.65969848632812
nordic-mountain,https://www.skiresort.info/ski-resort/nordic-mountain/,"https://www.google.com/maps?q=44.121041,-89.181445",44.121041,-89.181445,258.4476318359375
hidden-valley-mo,https://www.skiresort.info/ski-resort/hidden-valley-mo/,"https://www.google.com/maps?q=38.53639,-90.652407",38.53639,-90.652407,218.8961639404297
wilmot-mountain,https://www.skiresort.info/ski-resort/wilmot-mountain/,"https://www.google.com/maps?q=42.498745,-88.188647",42.498745,-88.188647,226.7613983154297
holiday-mountain-ny,https://www.skiresort.info/ski-resort/holiday-mountain-ny/,"https://www.google.com/maps?q=41.627768,-74.612934",41.627768,-74.612934,293.0282287597656
lakeridge-resort,https://www.skiresort.info/ski-resort/lakeridge-resort/,"https://www.google.com/maps?q=44.029212,-79.06346",44.029212,-79.06346,255.67724609375
quechee-lakes-ski-area,https://www.skiresort.info/ski-resort/quechee-lakes-ski-area/,"https://www.google.com/maps?q=43.657244,-72.443146",43.657244,-72.443146,444.22406005859375
pine-knob,https://www.skiresort.info/ski-resort/pine-knob/,"https://www.google.com/maps?q=42.745259,-83.369223",42.745259,-83.369223,234.35679626464844
fort-wainwrightbirch-hill-fairbanks,https://www.skiresort.info/ski-resort/fort-wainwrightbirch-hill-fairbanks/,"https://www.google.com/maps?q=64.859113,-147.620419",64.859113,-147.620419,448.94287109375
the-homestead-resort,https://www.skiresort.info/ski-resort/the-homestead-resort/,"https://www.google.com/maps?q=44.91633521305383,-85.96477941458403",44.91633521305383,-85.96477941458403,171.42039489746094
appalachian-ski-mountain,https://www.skiresort.info/ski-resort/appalachian-ski-mountain/,"https://www.google.com/maps?q=36.1741268774273,-81.66294639831492",36.1741268774273,-81.66294639831492,845.9049682617188
chicopee,https://www.skiresort.info/ski-resort/chicopee/,"https://www.google.com/maps?q=43.435562,-80.418603",43.435562,-80.418603,274.44293212890625
seven-oaks,https://www.skiresort.info/ski-resort/seven-oaks/,"https://www.google.com/maps?q=42.03042,-93.953663",42.03042,-93.953663,328.8192443847656
perfect-north-slopes,https://www.skiresort.info/ski-resort/perfect-north-slopes/,"https://www.google.com/maps?q=39.146957,-84.885601",39.146957,-84.885601,222.3733673095703
mont-miller,https://www.skiresort.info/ski-resort/mont-miller/,"https://www.google.com/maps?q=48.96135601212048,-65.49117112885034",48.96135601212048,-65.49117112885034,708.5982055664062
vista-ridge,https://www.skiresort.info/ski-resort/vista-ridge/,"https://www.google.com/maps?q=56.667337,-111.132012",56.667337,-111.132012,531.22802734375
shanty-creek-resorts-summit-mountain,https://www.skiresort.info/ski-resort/shanty-creek-resorts-summit-mountain/,"https://www.google.com/maps?q=44.946094,-85.190830",44.946094,-85.19083,263.8448181152344
snowstar,https://www.skiresort.info/ski-resort/snowstar/,"https://www.google.com/maps?q=41.425493,-90.749861",41.425493,-90.749861,193.4380340576172
cockaigne,https://www.skiresort.info/ski-resort/cockaigne/,"https://www.google.com/maps?q=42.265348,-79.163439",42.265348,-79.163439,398.0641174316406
andes-tower-hills,https://www.skiresort.info/ski-resort/andes-tower-hills/,"https://www.google.com/maps?q=45.85064050443734,-95.62988298120159",45.85064050443734,-95.6298829812016,371.9991455078125
tyrol-basin-mt-horeb,https://www.skiresort.info/ski-resort/tyrol-basin-mt-horeb/,"https://www.google.com/maps?q=43.04568351424903,-89.78254969053586",43.04568351424903,-89.78254969053586,323.8820495605469
thunder-ridge,https://www.skiresort.info/ski-resort/thunder-ridge/,"https://www.google.com/maps?q=41.508447,-73.584792",41.508447,-73.584792,86.0501937866211
timberline-summit-pass,https://www.skiresort.info/ski-resort/timberline-summit-pass/,"https://www.google.com/maps?q=45.303324,-121.745765",45.303324,-121.745765,989.8406982421875
do-mi-ski-dolbeau-mistassini,https://www.skiresort.info/ski-resort/do-mi-ski-dolbeau-mistassini/,"https://www.google.com/maps?q=48.891833,-72.236999",48.891833,-72.236999,278.7526550292969
mission-ridge,https://www.skiresort.info/ski-resort/mission-ridge/,"https://www.google.com/maps?q=50.755080058458226,-103.77996427967759",50.75508005845823,-103.7799642796776,610.9356689453125
wapiti-valley,https://www.skiresort.info/ski-resort/wapiti-valley/,"https://www.google.com/maps?q=53.234432,-104.453266",53.234432,-104.453266,434.7906188964844
hilltop-anchorage,https://www.skiresort.info/ski-resort/hilltop-anchorage/,"https://www.google.com/maps?q=61.140944,-149.743733",61.140944,-149.743733,248.0079040527344
mt-ashwabay-salmo,https://www.skiresort.info/ski-resort/mt-ashwabay-salmo/,"https://www.google.com/maps?q=46.777119,-90.893838",46.777119,-90.893838,189.54310607910156
treetops,https://www.skiresort.info/ski-resort/treetops/,"https://www.google.com/maps?q=45.037378,-84.585602",45.037378,-84.585602,264.77459716796875
mt-holiday,https://www.skiresort.info/ski-resort/mt-holiday/,"https://www.google.com/maps?q=44.743033,-85.514247",44.743033,-85.514247,242.2288360595703
mt-jefferson,https://www.skiresort.info/ski-resort/mt-jefferson/,"https://www.google.com/maps?q=45.357175,-68.283803",45.357175,-68.283803,176.03018188476562
wild-mountain,https://www.skiresort.info/ski-resort/wild-mountain/,"https://www.google.com/maps?q=45.488700,-92.70586",45.4887,-92.70586,315.1675720214844
powder-ridge,https://www.skiresort.info/ski-resort/powder-ridge/,"https://www.google.com/maps?q=45.342999,-94.305864",45.342999,-94.305864,343.8822021484375
sky-tavern,https://www.skiresort.info/ski-resort/sky-tavern/,"https://www.google.com/maps?q=39.336568152489086,-119.8742627487239",39.336568152489086,-119.8742627487239,1814.3160400390625
snow-valley-barrie,https://www.skiresort.info/ski-resort/snow-valley-barrie/,"https://www.google.com/maps?q=44.41185,-79.790817",44.41185,-79.790817,255.89981079101562
hidden-valley-highlands,https://www.skiresort.info/ski-resort/hidden-valley-highlands/,"https://www.google.com/maps?q=45.354526,-79.129804",45.354526,-79.129804,313.153564453125
mont-castor,https://www.skiresort.info/ski-resort/mont-castor/,"https://www.google.com/maps?q=48.766422,-67.545763",48.766422,-67.545763,-49.05763626098633
woods-valley,https://www.skiresort.info/ski-resort/woods-valley/,"https://www.google.com/maps?q=43.30176915330399,-75.38353483014734",43.30176915330399,-75.38353483014734,245.5135040283203
bradford,https://www.skiresort.info/ski-resort/bradford/,"https://www.google.com/maps?q=42.744172,-71.056286",42.744172,-71.056286,47.06584167480469
christie-mountain,https://www.skiresort.info/ski-resort/christie-mountain/,"https://www.google.com/maps?q=45.50866118817977,-91.38033522948278",45.50866118817977,-91.38033522948278,365.6036071777344
mansfield-ski-club,https://www.skiresort.info/ski-resort/mansfield-ski-club/,"https://www.google.com/maps?q=44.199928,-80.053197",44.199928,-80.053197,282.80303955078125
mount-maichen,https://www.skiresort.info/ski-resort/mount-maichen/,"https://www.google.com/maps?q=60.114122202695015,-128.7512348587867",60.114122202695015,-128.7512348587867,811.2393798828125
stagecoach-mountain,https://www.skiresort.info/ski-resort/stagecoach-mountain/,"https://www.google.com/maps?q=40.252430,-106.857126",40.25243,-106.857126,2853.315185546875
trollhaugen,https://www.skiresort.info/ski-resort/trollhaugen/,"https://www.google.com/maps?q=45.350524,-92.618293",45.350524,-92.618293,317.72198486328125
sawmill-mountain-resort,https://www.skiresort.info/ski-resort/sawmill-mountain-resort/,"https://www.google.com/maps?q=41.518531,-77.289945",41.518531,-77.289945,425.90008544921875
sundown-mountain-resort,https://www.skiresort.info/ski-resort/sundown-mountain-resort/,"https://www.google.com/maps?q=42.51537835972602,-90.8211580922557",42.51537835972602,-90.8211580922557,278.4266052246094
steeplechase-ski-area,https://www.skiresort.info/ski-resort/steeplechase-ski-area/,"https://www.google.com/maps?q=44.246918,-92.515631",44.246918,-92.515631,353.5370483398437
mystic-mountain-farmington,https://www.skiresort.info/ski-resort/mystic-mountain-farmington/,"https://www.google.com/maps?q=39.814008,-79.546123",39.814008,-79.546123,498.6682434082031
dagmar-ski-resort,https://www.skiresort.info/ski-resort/dagmar-ski-resort/,"https://www.google.com/maps?q=44.011184,-79.059812",44.011184,-79.059812,254.38478088378906
mt-zion-hill,https://www.skiresort.info/ski-resort/mt-zion-hill/,"https://www.google.com/maps?q=46.474117,-90.162224",46.474117,-90.162224,267.305419921875
brookvale-ski-park,https://www.skiresort.info/ski-resort/brookvale-ski-park/,"https://www.google.com/maps?q=46.282031,-63.410543",46.282031,-63.410543,-12.691083908081055
mcintyre,https://www.skiresort.info/ski-resort/mcintyre/,"https://www.google.com/maps?q=43.006085,-71.440863",43.006085,-71.440863,175.35308837890625
mount-joy,https://www.skiresort.info/ski-resort/mount-joy/,"https://www.google.com/maps?q=53.101762,-110.153235",53.101762,-110.153235,626.6044921875
great-bear-ski-valley,https://www.skiresort.info/ski-resort/great-bear-ski-valley/,"https://www.google.com/maps?q=43.577802,-96.665145",43.577802,-96.665145,456.2147216796875
bald-mountain,https://www.skiresort.info/ski-resort/bald-mountain/,"https://www.google.com/maps?q=46.574771,-115.870896",46.574771,-115.870896,1223.6622314453125
mont-biencourt,https://www.skiresort.info/ski-resort/mont-biencourt/,"https://www.google.com/maps?q=47.99133972890761,-68.56595357069575",47.99133972890761,-68.56595357069575,272.5166015625
snow-creek,https://www.skiresort.info/ski-resort/snow-creek/,"https://www.google.com/maps?q=39.46658,-94.970171",39.46658,-94.970171,255.4720916748047
lost-valley,https://www.skiresort.info/ski-resort/lost-valley/,"https://www.google.com/maps?q=44.136246,-70.280692",44.136246,-70.280692,153.2899627685547
skeetawk-hatcher-pass,https://www.skiresort.info/ski-resort/skeetawk-hatcher-pass/,"https://www.google.com/maps?q=61.743866,-149.23433",61.743866,-149.23433,1093.47314453125
bears-den-mountain-fort-ransom,https://www.skiresort.info/ski-resort/bears-den-mountain-fort-ransom/,"https://www.google.com/maps?q=46.531446012642625,-97.93609973109768",46.53144601264263,-97.93609973109768,405.6616516113281
howelsen-hill-steamboat-springs,https://www.skiresort.info/ski-resort/howelsen-hill-steamboat-springs/,"https://www.google.com/maps?q=40.482381,-106.836677",40.482381,-106.836677,2748.60693359375
nitehawk,https://www.skiresort.info/ski-resort/nitehawk/,"https://www.google.com/maps?q=55.061141890303816,-118.85903165012405",55.061141890303816,-118.85903165012404,670.8230590820312
mont-chalco,https://www.skiresort.info/ski-resort/mont-chalco/,"https://www.google.com/maps?q=49.9143532153255,-74.30530238008134",49.9143532153255,-74.30530238008134,408.89349365234375
mont-fortin,https://www.skiresort.info/ski-resort/mont-fortin/,"https://www.google.com/maps?q=48.437603,-71.22478",48.437603,-71.22478,479.03094482421875
elko-snobowl,https://www.skiresort.info/ski-resort/elko-snobowl/,"https://www.google.com/maps?q=40.908635,-115.854054",40.908635,-115.854054,1876.233642578125
huff-hills,https://www.skiresort.info/ski-resort/huff-hills/,"https://www.google.com/maps?q=46.626780,-100.723701",46.62678,-100.723701,595.4552001953125
victor-constant-west-point,https://www.skiresort.info/ski-resort/victor-constant-west-point/,"https://www.google.com/maps?q=41.395821155518085,-73.98371066084322",41.395821155518085,-73.98371066084322,36.5221061706543
eagle-rock,https://www.skiresort.info/ski-resort/eagle-rock/,"https://www.google.com/maps?q=40.930164,-76.108315",40.930164,-76.108315,326.4576110839844
hickory,https://www.skiresort.info/ski-resort/hickory/,"https://www.google.com/maps?q=43.475747,-73.816339",43.475747,-73.816339,446.2809448242188
alpine-valley-ohio,https://www.skiresort.info/ski-resort/alpine-valley-ohio/,"https://www.google.com/maps?q=41.529181,-81.259547",41.529181,-81.259547,229.3041534423828
mt-crescent,https://www.skiresort.info/ski-resort/mt-crescent/,"https://www.google.com/maps?q=41.39452132071175,-95.86165288635132",41.39452132071175,-95.86165288635132,331.6807861328125
wapiti-ski-hill-elkford,https://www.skiresort.info/ski-resort/wapiti-ski-hill-elkford/,"https://www.google.com/maps?q=50.021199,-114.939219",50.021199,-114.939219,1721.3436279296875
adanac-ski-hill,https://www.skiresort.info/ski-resort/adanac-ski-hill/,"https://www.google.com/maps?q=46.510448,-80.960066",46.510448,-80.960066,325.20513916015625
little-switzerland,https://www.skiresort.info/ski-resort/little-switzerland/,"https://www.google.com/maps?q=43.338279,-88.27902",43.338279,-88.27902,240.8953399658203
buena-vista,https://www.skiresort.info/ski-resort/buena-vista/,"https://www.google.com/maps?q=47.658501,-94.878582",47.658501,-94.878582,388.6350708007813
pass-powderkeg-crowsnest-pass,https://www.skiresort.info/ski-resort/pass-powderkeg-crowsnest-pass/,"https://www.google.com/maps?q=49.602366,-114.449861",49.602366,-114.449861,1566.013427734375
otis-ridge,https://www.skiresort.info/ski-resort/otis-ridge/,"https://www.google.com/maps?q=42.196152,-73.098212",42.196152,-73.098212,359.6903381347656
timber-ridge,https://www.skiresort.info/ski-resort/timber-ridge/,"https://www.google.com/maps?q=42.39182448932042,-85.78130835175877",42.39182448932042,-85.78130835175877,244.6054534912109
mount-peter,https://www.skiresort.info/ski-resort/mount-peter/,"https://www.google.com/maps?q=41.247047,-74.295009",41.247047,-74.295009,121.8662109375
brandywine,https://www.skiresort.info/ski-resort/brandywine/,"https://www.google.com/maps?q=41.285496,-81.555489",41.285496,-81.555489,260.177734375
mount-pakenham,https://www.skiresort.info/ski-resort/mount-pakenham/,"https://www.google.com/maps?q=45.322812,-76.331699",45.322812,-76.331699,199.325439453125
coffee-mill,https://www.skiresort.info/ski-resort/coffee-mill/,"https://www.google.com/maps?q=44.36290865496553,-92.04315381629395",44.36290865496553,-92.04315381629397,340.9333190917969
